Date,Lake,TAG.NUMBER,Species,Length..mm.,Weight..g.,Recap,Tag.Loss,Fin.Clipped,Notes,Gear,Site.Transect,Start.Latitude,Start.Longitude,End.Latitude,End.Longitude,On.Time..s.,Water.Temp..C.,Secchi..cm.,Weather,Year
5/1/2018,N. Twin,11389,BIB,787,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11390,BIB,635,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11391,BIB,561,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11392,BIB,625,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11393,BIB,734,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11394,BIB,483,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11395,BIB,653,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11396,BIB,676,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11397,BIB,460,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11398,BIB,683,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11399,BIB,688,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,11400,BIB,589,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,13227,BIB,709,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,13250,BIB,660,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,13261,BIB,707,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,13265,BIB,665,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,13266,BIB,744,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14201,COC,681,4581,,NA,R Pectoral,Spine Taken 109,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14213,BIB,594,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14214,BIB,554,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14215,BIB,592,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14216,BIB,632,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14217,BIB,584,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14218,BIB,615,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14219,BIB,678,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14220,BIB,744,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14221,BIB,732,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14222,BIB,686,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14223,BIB,627,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14224,BIB,447,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14225,BIB,587,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14226,BIB,724,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14227,BIB,404,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14228,BIB,432,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14229,BIB,693,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14230,BIB,655,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14231,BIB,607,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14232,BIB,663,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14233,BIB,757,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14234,BIB,673,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14235,BIB,711,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14236,BIB,668,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14237,BIB,594,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14238,BIB,683,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14239,BIB,594,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14240,BIB,594,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14241,BIB,452,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14242,BIB,439,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14243,BIB,610,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14244,BIB,724,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14245,BIB,752,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14246,BIB,445,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14247,BIB,640,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14248,BIB,724,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14249,BIB,701,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14250,BIB,503,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14252,BIB,709,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14253,BIB,777,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14254,BIB,681,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14255,BIB,653,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14256,BIB,714,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14257,BIB,762,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14259,BIB,683,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14260,BIB,485,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14261,BIB,726,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14262,BIB,721,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14263,BIB,699,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14264,BIB,752,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14265,BIB,640,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14266,BIB,663,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14267,BIB,737,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14268,BIB,765,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14269,BIB,772,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14270,COC,719,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14271,BIB,706,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14272,BIB,762,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14273,BIB,826,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14274,BIB,549,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14275,BIB,772,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14276,BIB,711,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14277,BIB,775,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14278,BIB,701,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14279,BIB,643,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14280,BIB,770,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14281,BIB,714,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14282,BIB,732,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14283,BIB,729,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14284,BIB,780,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14285,BIB,747,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14286,BIB,800,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14287,BIB,714,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14288,BIB,693,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14289,BIB,688,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14290,BIB,452,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14291,BIB,759,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14292,COC,704,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14293,BIB,706,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14294,BIB,676,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14295,BIB,688,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14296,BIB,709,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14297,BIB,810,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14298,BIB,711,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14299,BIB,744,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14300,BIB,719,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14422,BIB,691,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14423,BIB,701,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14424,BIB,632,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14425,BIB,757,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14426,BIB,701,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14427,BIB,716,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14428,BIB,704,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14429,BIB,739,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14430,BIB,721,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14431,COC,653,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14432,BIB,635,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14433,BIB,681,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14434,BIB,752,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14435,BIB,660,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14436,BIB,754,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14437,BIB,668,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14438,BIB,460,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14439,COC,528,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14440,BIB,582,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14441,BIB,737,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14442,BIB,757,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14443,BIB,711,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14444,BIB,587,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14445,BIB,719,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14446,BIB,716,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14447,BIB,356,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14448,BIB,457,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14449,BIB,655,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14450,BIB,648,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14451,BIB,498,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14452,COC,566,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14453,BIB,691,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14454,BIB,462,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14455,COC,566,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14456,BIB,582,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14457,COC,564,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14458,BIB,467,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14459,COC,528,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14460,COC,559,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14462,BIB,495,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14463,BIB,460,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14464,BIB,610,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14465,BIB,610,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14465,COC,691,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14466,BIB,427,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14467,BIB,622,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14468,BIB,470,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14469,BIB,663,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14470,COC,582,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14471,BIB,660,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14472,BIB,589,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14473,BIB,640,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14474,BIB,620,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14475,BIB,663,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14476,BIB,663,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14477,BIB,505,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14478,BIB,498,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14479,BIB,719,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14480,BIB,615,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14481,BIB,508,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14482,BIB,688,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14483,BIB,729,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14484,COC,597,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14485,BIB,663,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14486,BIB,648,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14487,BIB,541,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14488,BIB,767,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14489,BIB,732,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14490,BIB,716,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14491,BIB,673,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14492,BIB,612,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14493,BIB,561,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14494,BIB,610,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14496,BIB,726,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14497,BIB,419,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14498,BIB,696,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14499,BIB,709,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14500,BIB,653,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14718,COC,681,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14719,BIB,630,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14720,COC,653,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14721,COC,566,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14722,COC,582,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14723,COC,734,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14724,COC,561,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14725,BIB,488,NA,,NA,R Pectoral,,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14801,BIB,765,6418,,NA,R Pectoral,Spine Taken 63,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14802,BIB,620,3969,,NA,R Pectoral,Spine Taken 64,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14804,BIB,737,6055,,NA,R Pectoral,Spine Taken 62,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14805,BIB,808,6940,,NA,R Pectoral,Spine Taken 61,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14806,BIB,498,1769,,NA,R Pectoral,Spine Taken 60,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14807,BIB,726,5874,,NA,R Pectoral,Spine Taken 59,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14808,BIB,630,3629,,NA,R Pectoral,Spine Taken 58,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14809,BIB,775,6940,,NA,R Pectoral,Spine Taken 57,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14811,BIB,457,1474,,NA,R Pectoral,Spine Taken 56,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14812,BIB,732,5806,,NA,R Pectoral,Spine Taken 55,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14813,BIB,709,5420,,NA,R Pectoral,Spine Taken 54,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14815,BIB,638,3470,,NA,R Pectoral,Spine Taken 53,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14816,BIB,678,4695,,NA,R Pectoral,Spine Taken 52,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14818,BIB,729,5579,,NA,R Pectoral,Spine Taken 51,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14819,BIB,770,7099,,NA,R Pectoral,Spine Taken 50,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14820,BIB,732,6078,,NA,R Pectoral,Spine Taken 49,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14821,BIB,772,7008,,NA,R Pectoral,Spine Taken 48,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
5/1/2018,N. Twin,14822,BIB,749,NA,,NA,R Pectoral,Spine Taken 46,Commercial Seine,Seine,,,,,NA,NA,NA,,2018
