"","Date","Lake","TAG.NUMBER","Species","Length..mm.","Weight..g.","Recap","Tag.Loss","Fin.Clipped","Notes","Gear","Site.Transect","Start.Latitude","Start.Longitude","End.Latitude","End.Longitude","On.Time..s.","Water.Temp..C.","Secchi..cm.","Weather","Year"
"193",2018-05-01,"N. Twin","11365","BIB",729,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"194",2018-05-01,"N. Twin","11366","BIB",765,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"195",2018-05-01,"N. Twin","11367","BIB",635,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"196",2018-05-01,"N. Twin","11368","BIB",625,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"197",2018-05-01,"N. Twin","11369","BIB",739,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"198",2018-05-01,"N. Twin","11370","BIB",681,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"199",2018-05-01,"N. Twin","11371","BIB",645,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"200",2018-05-01,"N. Twin","11372","BIB",622,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"201",2018-05-01,"N. Twin","11373","BIB",490,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"202",2018-05-01,"N. Twin","11374","BIB",739,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"203",2018-05-01,"N. Twin","11375","BIB",721,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"204",2018-05-01,"N. Twin","11376","BIB",671,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"205",2018-05-01,"N. Twin","11377","BIB",699,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"206",2018-05-01,"N. Twin","11378","BIB",704,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"207",2018-05-01,"N. Twin","11379","BIB",640,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"208",2018-05-01,"N. Twin","11380","BIB",719,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"209",2018-05-01,"N. Twin","11381","BIB",526,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"210",2018-05-01,"N. Twin","11382","BIB",765,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"211",2018-05-01,"N. Twin","11383","BIB",658,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"212",2018-05-01,"N. Twin","11384","BIB",681,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"213",2018-05-01,"N. Twin","11385","BIB",665,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"214",2018-05-01,"N. Twin","11386","BIB",645,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"215",2018-05-01,"N. Twin","11387","BIB",696,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"216",2018-05-01,"N. Twin","11388","BIB",765,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"217",2018-05-01,"N. Twin","11389","BIB",787,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"218",2018-05-01,"N. Twin","11390","BIB",635,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"219",2018-05-01,"N. Twin","11391","BIB",561,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"220",2018-05-01,"N. Twin","11392","BIB",625,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"221",2018-05-01,"N. Twin","11393","BIB",734,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"222",2018-05-01,"N. Twin","11394","BIB",483,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"223",2018-05-01,"N. Twin","11395","BIB",653,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"224",2018-05-01,"N. Twin","11396","BIB",676,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"225",2018-05-01,"N. Twin","11397","BIB",460,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"226",2018-05-01,"N. Twin","11398","BIB",683,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"227",2018-05-01,"N. Twin","11399","BIB",688,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"228",2018-05-01,"N. Twin","11400","BIB",589,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"229",2018-05-01,"N. Twin","13227","BIB",709,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"230",2018-05-01,"N. Twin","13250","BIB",660,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"231",2018-05-01,"N. Twin","13261","BIB",707,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"232",2018-05-01,"N. Twin","13265","BIB",665,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"233",2018-05-01,"N. Twin","13266","BIB",744,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"234",2018-05-01,"N. Twin","14201","COC",681,4581,"",NA,"R Pectoral","Spine Taken 109","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"235",2018-05-01,"N. Twin","14213","BIB",594,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"236",2018-05-01,"N. Twin","14214","BIB",554,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"237",2018-05-01,"N. Twin","14215","BIB",592,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"238",2018-05-01,"N. Twin","14216","BIB",632,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"239",2018-05-01,"N. Twin","14217","BIB",584,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"240",2018-05-01,"N. Twin","14218","BIB",615,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"241",2018-05-01,"N. Twin","14219","BIB",678,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"242",2018-05-01,"N. Twin","14220","BIB",744,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"243",2018-05-01,"N. Twin","14221","BIB",732,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"244",2018-05-01,"N. Twin","14222","BIB",686,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"245",2018-05-01,"N. Twin","14223","BIB",627,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"246",2018-05-01,"N. Twin","14224","BIB",447,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"247",2018-05-01,"N. Twin","14225","BIB",587,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"248",2018-05-01,"N. Twin","14226","BIB",724,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"249",2018-05-01,"N. Twin","14227","BIB",404,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"250",2018-05-01,"N. Twin","14228","BIB",432,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"251",2018-05-01,"N. Twin","14229","BIB",693,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"252",2018-05-01,"N. Twin","14230","BIB",655,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"253",2018-05-01,"N. Twin","14231","BIB",607,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"254",2018-05-01,"N. Twin","14232","BIB",663,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"255",2018-05-01,"N. Twin","14233","BIB",757,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"256",2018-05-01,"N. Twin","14234","BIB",673,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"257",2018-05-01,"N. Twin","14235","BIB",711,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"258",2018-05-01,"N. Twin","14236","BIB",668,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"259",2018-05-01,"N. Twin","14237","BIB",594,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"260",2018-05-01,"N. Twin","14238","BIB",683,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"261",2018-05-01,"N. Twin","14239","BIB",594,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"262",2018-05-01,"N. Twin","14240","BIB",594,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"263",2018-05-01,"N. Twin","14241","BIB",452,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"264",2018-05-01,"N. Twin","14242","BIB",439,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"265",2018-05-01,"N. Twin","14243","BIB",610,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"266",2018-05-01,"N. Twin","14244","BIB",724,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"267",2018-05-01,"N. Twin","14245","BIB",752,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"268",2018-05-01,"N. Twin","14246","BIB",445,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"269",2018-05-01,"N. Twin","14247","BIB",640,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"270",2018-05-01,"N. Twin","14248","BIB",724,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"271",2018-05-01,"N. Twin","14249","BIB",701,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"272",2018-05-01,"N. Twin","14250","BIB",503,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"273",2018-05-01,"N. Twin","14252","BIB",709,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"274",2018-05-01,"N. Twin","14253","BIB",777,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"275",2018-05-01,"N. Twin","14254","BIB",681,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"276",2018-05-01,"N. Twin","14255","BIB",653,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"277",2018-05-01,"N. Twin","14256","BIB",714,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"278",2018-05-01,"N. Twin","14257","BIB",762,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"279",2018-05-01,"N. Twin","14259","BIB",683,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"280",2018-05-01,"N. Twin","14260","BIB",485,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"281",2018-05-01,"N. Twin","14261","BIB",726,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"282",2018-05-01,"N. Twin","14262","BIB",721,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"283",2018-05-01,"N. Twin","14263","BIB",699,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"284",2018-05-01,"N. Twin","14264","BIB",752,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"285",2018-05-01,"N. Twin","14265","BIB",640,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"286",2018-05-01,"N. Twin","14266","BIB",663,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"287",2018-05-01,"N. Twin","14267","BIB",737,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"288",2018-05-01,"N. Twin","14268","BIB",765,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"289",2018-05-01,"N. Twin","14269","BIB",772,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"290",2018-05-01,"N. Twin","14270","COC",719,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"291",2018-05-01,"N. Twin","14271","BIB",706,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"292",2018-05-01,"N. Twin","14272","BIB",762,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"293",2018-05-01,"N. Twin","14273","BIB",826,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"294",2018-05-01,"N. Twin","14274","BIB",549,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"295",2018-05-01,"N. Twin","14275","BIB",772,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"296",2018-05-01,"N. Twin","14276","BIB",711,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"297",2018-05-01,"N. Twin","14277","BIB",775,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"298",2018-05-01,"N. Twin","14278","BIB",701,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"299",2018-05-01,"N. Twin","14279","BIB",643,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"300",2018-05-01,"N. Twin","14280","BIB",770,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"301",2018-05-01,"N. Twin","14281","BIB",714,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"302",2018-05-01,"N. Twin","14282","BIB",732,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"303",2018-05-01,"N. Twin","14283","BIB",729,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"304",2018-05-01,"N. Twin","14284","BIB",780,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"305",2018-05-01,"N. Twin","14285","BIB",747,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"306",2018-05-01,"N. Twin","14286","BIB",800,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"307",2018-05-01,"N. Twin","14287","BIB",714,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"308",2018-05-01,"N. Twin","14288","BIB",693,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"309",2018-05-01,"N. Twin","14289","BIB",688,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"310",2018-05-01,"N. Twin","14290","BIB",452,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"311",2018-05-01,"N. Twin","14291","BIB",759,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"312",2018-05-01,"N. Twin","14292","COC",704,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"313",2018-05-01,"N. Twin","14293","BIB",706,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"314",2018-05-01,"N. Twin","14294","BIB",676,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"315",2018-05-01,"N. Twin","14295","BIB",688,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"316",2018-05-01,"N. Twin","14296","BIB",709,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"317",2018-05-01,"N. Twin","14297","BIB",810,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"318",2018-05-01,"N. Twin","14298","BIB",711,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"319",2018-05-01,"N. Twin","14299","BIB",744,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"320",2018-05-01,"N. Twin","14300","BIB",719,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"321",2018-05-01,"N. Twin","14422","BIB",691,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"322",2018-05-01,"N. Twin","14423","BIB",701,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"323",2018-05-01,"N. Twin","14424","BIB",632,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"324",2018-05-01,"N. Twin","14425","BIB",757,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"325",2018-05-01,"N. Twin","14426","BIB",701,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"326",2018-05-01,"N. Twin","14427","BIB",716,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"327",2018-05-01,"N. Twin","14428","BIB",704,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"328",2018-05-01,"N. Twin","14429","BIB",739,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"329",2018-05-01,"N. Twin","14430","BIB",721,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"330",2018-05-01,"N. Twin","14431","COC",653,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"331",2018-05-01,"N. Twin","14432","BIB",635,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"332",2018-05-01,"N. Twin","14433","BIB",681,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"333",2018-05-01,"N. Twin","14434","BIB",752,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"334",2018-05-01,"N. Twin","14435","BIB",660,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"335",2018-05-01,"N. Twin","14436","BIB",754,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"336",2018-05-01,"N. Twin","14437","BIB",668,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"337",2018-05-01,"N. Twin","14438","BIB",460,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"338",2018-05-01,"N. Twin","14439","COC",528,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"339",2018-05-01,"N. Twin","14440","BIB",582,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"340",2018-05-01,"N. Twin","14441","BIB",737,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"341",2018-05-01,"N. Twin","14442","BIB",757,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"342",2018-05-01,"N. Twin","14443","BIB",711,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"343",2018-05-01,"N. Twin","14444","BIB",587,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"344",2018-05-01,"N. Twin","14445","BIB",719,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"345",2018-05-01,"N. Twin","14446","BIB",716,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"346",2018-05-01,"N. Twin","14447","BIB",356,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"347",2018-05-01,"N. Twin","14448","BIB",457,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"348",2018-05-01,"N. Twin","14449","BIB",655,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"349",2018-05-01,"N. Twin","14450","BIB",648,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"350",2018-05-01,"N. Twin","14451","BIB",498,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"351",2018-05-01,"N. Twin","14452","COC",566,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"352",2018-05-01,"N. Twin","14453","BIB",691,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"353",2018-05-01,"N. Twin","14454","BIB",462,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"354",2018-05-01,"N. Twin","14455","COC",566,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"355",2018-05-01,"N. Twin","14456","BIB",582,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
"356",2018-05-01,"N. Twin","14457","COC",564,NA,"",NA,"R Pectoral","","Commercial Seine","Seine","","","","",NA,NA,NA,"","2018"
