Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On Time (s),Water Temp..C.,Secchi (cm),Weather,Year
9/14/2017,Blue,7652,COC,528,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7653,COC,452,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7596,COC,588,,1,,R Pectoral,2017 recap,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7654,COC,588,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7655,COC,452,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7656,COC,NA,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7657,COC,362,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7658,COC,600,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7659,COC,534,,,,R Pectoral,,Electroshocking,29,42 2.307,96 9.767,42 2.008,96 9.794,1726,,,,2017
9/14/2017,Blue,7660,COC,346,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7661,COC,450,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7662,COC,452,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7663,COC,324,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7664,COC,455,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7665,COC,512,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7666,COC,596,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7667,COC,454,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7668,COC,NA,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7669,COC,563,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7670,COC,356,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7671,COC,583,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7672,COC,392,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7673,COC,392,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7674,COC,524,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7675,COC,396,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7676,COC,542,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7677,COC,360,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7678,COC,384,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7679,COC,537,,,,R Pectoral,,Electroshocking,30,42 2.008,96 9.794,42 2.409,96 9.748,2169,,,,2017
9/14/2017,Blue,7680,COC,342,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7681,COC,542,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7682,COC,386,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7683,COC,383,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7684,COC,524,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7685,COC,338,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7686,COC,472,,,1,R Pectoral,2017 tag loss re-tag,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7687,COC,438,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7688,COC,354,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7689,COC,486,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7690,COC,378,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7691,COC,608,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7692,COC,364,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7693,COC,558,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7694,COC,498,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7695,COC,493,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/14/2017,Blue,7696,COC,531,,,,R Pectoral,,Electroshocking,31,42 2.256,96 9.607,42 2.626,96.9.440,1791,,,,2017
9/18/2017,Blue,7697,COC,480,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7698,COC,462,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7699,COC,530,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7700,COC,533,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7701,COC,494,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7702,COC,492,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7703,COC,576,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7704,COC,618,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7705,COC,504,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7706,COC,518,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7707,COC,460,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7708,COC,458,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7709,COC,486,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7710,COC,544,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7711,COC,398,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7712,COC,581,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7713,COC,436,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7714,COC,568,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7715,COC,537,,,,R Pectoral,,Electroshocking,32,42 1.751,96 9.647,42 1.940,96 9.777,1633,,,,2017
9/18/2017,Blue,7716,COC,595,,,,R Pectoral,,Electroshocking,33,42 1.940,96 9.777,42 2.307,96 9.767,1705,,,,2017
9/18/2017,Blue,7717,COC,484,,,,R Pectoral,,Electroshocking,33,42 1.940,96 9.777,42 2.307,96 9.767,1705,,,,2017
9/18/2017,Blue,7718,COC,499,,,,R Pectoral,,Electroshocking,33,42 1.940,96 9.777,42 2.307,96 9.767,1705,,,,2017
9/18/2017,Blue,7719,COC,497,,,,R Pectoral,,Electroshocking,33,42 1.940,96 9.777,42 2.307,96 9.767,1705,,,,2017
9/18/2017,Blue,7720,COC,471,,,,R Pectoral,,Electroshocking,33,42 1.940,96 9.777,42 2.307,96 9.767,1705,,,,2017
9/18/2017,Blue,7721,COC,608,,,,R Pectoral,,Electroshocking,33,42 1.940,96 9.777,42 2.307,96 9.767,1705,,,,2017
9/18/2017,Blue,7722,COC,400,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7723,COC,354,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7724,COC,377,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7725,COC,412,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7726,COC,351,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7727,COC,363,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7728,COC,334,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7729,COC,437,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7730,COC,358,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7731,COC,588,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7732,COC,354,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7733,COC,530,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7734,COC,544,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7735,COC,530,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7736,COC,376,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7694,COC,NA,,1,,R Pectoral,2017 Recap,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7737,COC,454,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7738,COC,373,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7739,COC,575,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7740,COC,368,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7741,COC,556,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7742,COC,371,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7743,COC,371,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7744,COC,464,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7745,COC,463,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7746,COC,492,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7747,COC,344,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7748,COC,552,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7749,COC,472,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7750,COC,522,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7751,COC,526,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7752,COC,535,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7753,COC,455,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7754,COC,382,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7755,COC,444,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7756,COC,335,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7757,COC,443,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7758,COC,367,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7759,COC,383,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7760,COC,354,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7761,COC,390,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7762,COC,407,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7763,COC,392,,,,R Pectoral,,Electroshocking,34,42 2.516,96 9.583,42 2.772,96 9.354,2220,,,,2017
9/18/2017,Blue,7764,COC,444,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7765,COC,620,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7766,COC,350,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7767,COC,448,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7768,COC,384,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7769,COC,564,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7770,COC,486,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7771,COC,501,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7772,COC,322,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7773,COC,454,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7774,COC,356,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7775,COC,408,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7776,COC,420,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7777,COC,544,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7778,COC,595,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7779,COC,494,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7780,COC,344,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7781,COC,493,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7782,COC,462,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7783,COC,353,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7784,COC,480,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7785,COC,408,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7786,COC,483,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7787,COC,480,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/18/2017,Blue,7788,COC,476,,,,R Pectoral,,Electroshocking,35,42 2.535,96 9.652,42 2.873,96 9.478,3113,,,,2017
9/22/2017,Blue,7789,COC,332,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7790,COC,371,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7791,COC,448,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7792,COC,366,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7793,COC,432,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7794,COC,382,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7795,COC,334,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7796,COC,362,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7797,COC,364,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7798,COC,464,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7799,COC,604,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7800,COC,502,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7801,COC,344,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7802,COC,502,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7803,COC,418,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7804,COC,398,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7805,COC,372,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7806,COC,540,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7807,COC,316,,,,R Pectoral,,Electroshocking,36,42 1.740,96 9.667,42 2.009,96 9.778,1877,,,,2017
9/22/2017,Blue,7808,COC,604,,,,R Pectoral,,Electroshocking,37,42 2.564,96 9.522,42 2.712,96 9.368,1429,,,,2017
9/22/2017,Blue,7809,COC,388,,,,R Pectoral,,Electroshocking,37,42 2.564,96 9.522,42 2.712,96 9.368,1429,,,,2017
9/22/2017,Blue,7810,COC,568,,,,R Pectoral,,Electroshocking,37,42 2.564,96 9.522,42 2.712,96 9.368,1429,,,,2017
9/22/2017,Blue,7811,COC,488,,,,R Pectoral,,Electroshocking,37,42 2.564,96 9.522,42 2.712,96 9.368,1429,,,,2017
9/22/2017,Blue,7812,COC,518,,,,R Pectoral,,Electroshocking,37,42 2.564,96 9.522,42 2.712,96 9.368,1429,,,,2017
9/22/2017,Blue,7813,COC,508,,,,R Pectoral,,Electroshocking,37,42 2.564,96 9.522,42 2.712,96 9.368,1429,,,,2017
9/22/2017,Blue,7814,COC,400,,,,R Pectoral,,Electroshocking,37,42 2.564,96 9.522,42 2.712,96 9.368,1429,,,,2017
9/22/2017,Blue,7815,COC,466,,,,R Pectoral,,Electroshocking,37,42 2.564,96 9.522,42 2.712,96 9.368,1429,,,,2017
11/28/2017,Blue,7816,COC,500,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7817,COC,370,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7818,COC,374,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7819,COC,410,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7820,COC,369,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7821,COC,490,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7647,COC,440,,1,,R Pectoral,2017 recap,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7822,COC,490,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7823,COC,532,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7824,COC,470,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7825,COC,360,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7826,COC,324,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7827,COC,380,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7828,COC,390,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7829,COC,350,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7830,COC,360,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7831,COC,390,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7832,COC,470,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7833,COC,342,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7834,COC,440,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7835,COC,400,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7836,COC,420,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7837,COC,432,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7839,COC,390,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7840,COC,370,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
11/28/2017,Blue,7842,COC,620,,,,R Pectoral,,Electroshocking,38,42 2.417,96 9.737,42 1.931,96 9.525,3684,,,,2017
