Sample ID,Lake ID,Sample Date,Division,Genus,Zooplankton_Biomass (ug/L),Flag,Sample Processed Date,Sample Processed By
A19013239004,13,8/27/2019,Rotifera,Keratella.cochlearis,0.035037321,,10/18/2019,Karianna Fiebelkorn
A19013239004,13,8/27/2019,Copepoda,Nauplii,1.86295849,,10/18/2019,Karianna Fiebelkorn
A19014177005,14,6/26/2019,Copepoda,Calanoida,56.66680476,,7/15/2019,Karianna Fiebelkorn
A19014177005,14,6/26/2019,Copepoda,Cyclopoida,162.3083643,,7/15/2019,Karianna Fiebelkorn
A19014177005,14,6/26/2019,Cladocera,Daphnia,11.14536383,,7/15/2019,Karianna Fiebelkorn
A19014177005,14,6/26/2019,Rotifera,Keratella.cochlearis,0.103421367,,7/15/2019,Karianna Fiebelkorn
A19014177005,14,6/26/2019,Copepoda,Nauplii,8.310597833,,7/15/2019,Karianna Fiebelkorn
A19014225004,14,8/13/2019,Copepoda,Calanoida,37.3555846,,9/19/2019,Brittany Howes
A19014225004,14,8/13/2019,Copepoda,Cyclopoida,27.37612278,,9/19/2019,Brittany Howes
A19014225004,14,8/13/2019,Rotifera,Filinia,0.020329245,,9/19/2019,Brittany Howes
A19014225004,14,8/13/2019,Rotifera,Keratella.cochlearis,0.04613385,,9/19/2019,Brittany Howes
A19014225004,14,8/13/2019,Copepoda,Nauplii,10.4439095,,9/19/2019,Brittany Howes
A19014265002,14,9/22/2019,Copepoda,Calanoida,23.06959787,,12/2/2019,Brittany Howes
A19014265002,14,9/22/2019,Copepoda,Cyclopoida,18.30069758,,12/2/2019,Brittany Howes
A19014265002,14,9/22/2019,Rotifera,Keratella.cochlearis,0.080585056,,12/2/2019,Brittany Howes
A19014265002,14,9/22/2019,Copepoda,Nauplii,3.08125659,,12/2/2019,Brittany Howes
A19014265002,14,9/22/2019,Rotifera,Polyarthra,0.0689526,,12/2/2019,Brittany Howes
A19015140008,15,5/20/2019,Copepoda,Calanoida,29.94828552,,5/22/2019,Brittany Howes
A19015140008,15,5/20/2019,Cladocera,Chydorus,3.992299379,,5/22/2019,Brittany Howes
A19015140008,15,5/20/2019,Copepoda,Cyclopoida,16.64631824,,5/22/2019,Brittany Howes
A19015140008,15,5/20/2019,Cladocera,Daphnia,10.43546644,,5/22/2019,Brittany Howes
A19015140008,15,5/20/2019,Rotifera,Keratella.cochlearis,0.537783477,,5/22/2019,Brittany Howes
A19015140008,15,5/20/2019,Copepoda,Nauplii,14.37613432,,5/22/2019,Brittany Howes
A19015189009,15,7/8/2019,Copepoda,Calanoida,37.09968326,,7/29/2019,Brittany Howes
A19015189009,15,7/8/2019,Copepoda,Cyclopoida,1.981560568,,7/29/2019,Brittany Howes
A19015189009,15,7/8/2019,Cladocera,Daphnia,0.553409667,,7/29/2019,Brittany Howes
A19015189009,15,7/8/2019,Rotifera,Keratella.cochlearis,0.005179183,,7/29/2019,Brittany Howes
A19015189009,15,7/8/2019,Copepoda,Nauplii,4.123848153,,7/29/2019,Brittany Howes
A19015189009,15,7/8/2019,Rotifera,Polyarthra,0.094092129,,7/29/2019,Brittany Howes
A19015189009,15,7/8/2019,Rotifera,Pompholyx,1.69717705,,7/29/2019,Brittany Howes
A19015231005,15,8/19/2019,Rotifera,Brachionus,0.787369096,,9/26/2019,Brittany Howes
A19015231005,15,8/19/2019,Copepoda,Calanoida,8.296934236,,9/26/2019,Brittany Howes
A19015231005,15,8/19/2019,Copepoda,Cyclopoida,7.181939744,,9/26/2019,Brittany Howes
A19015231005,15,8/19/2019,Cladocera,Diaphanosoma,0.514268194,,9/26/2019,Brittany Howes
A19015231005,15,8/19/2019,Rotifera,Keratella.cochlearis,0.001693426,,9/26/2019,Brittany Howes
A19015231005,15,8/19/2019,Copepoda,Nauplii,1.501378356,,9/26/2019,Brittany Howes
A19015231005,15,8/19/2019,Rotifera,Polyarthra,0.024812579,,9/26/2019,Brittany Howes
A19016142001,16,5/22/2019,Rotifera,Asplanchna,0.075993856,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Cladocera,Bosmina,0.393559609,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Rotifera,Brachionus,0.032311709,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Cladocera,Chydorus,1.243178998,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Copepoda,Cyclopoida,21.3700612,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Cladocera,Daphnia,42.08401136,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Rotifera,Keratella.cochlearis,0.05115872,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Rotifera,Monostyla,0.024042807,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Copepoda,Nauplii,1.761485391,,5/28/2019,Brittany Howes
A19016142001,16,5/22/2019,Rotifera,Polyarthra,0.015586691,,5/28/2019,Brittany Howes
A19016190001,16,7/9/2019,Rotifera,Anuraeopsis,0.0843395,,7/26/2019,Katie Cope
A19016190001,16,7/9/2019,Copepoda,Cyclopoida,17.84027526,,7/26/2019,Katie Cope
A19016190001,16,7/9/2019,Cladocera,Daphnia,7.633202978,,7/26/2019,Katie Cope
A19016190001,16,7/9/2019,Copepoda,Nauplii,4.532429158,,7/26/2019,Katie Cope
A19016190001,16,7/9/2019,Rotifera,Polyarthra,1.847331585,,7/26/2019,Katie Cope
A19016232001,16,8/20/2019,Copepoda,Cyclopoida,2.998301513,,10/3/2019,Brittany Howes
A19016232001,16,8/20/2019,Cladocera,Daphnia,2.181202309,,10/3/2019,Brittany Howes
A19016232001,16,8/20/2019,Cladocera,Diaphanosoma,0.200275919,,10/3/2019,Brittany Howes
A19016232001,16,8/20/2019,Rotifera,Keratella.cochlearis,0.001540815,,10/3/2019,Brittany Howes
A19016232001,16,8/20/2019,Copepoda,Nauplii,0.209819491,,10/3/2019,Brittany Howes
A19016232001,16,8/20/2019,Rotifera,Polyarthra,0.105335898,,10/3/2019,Brittany Howes
A19017161008,17,6/10/2019,Cladocera,Bosmina,28.81332854,,6/27/2019,Karianna Fiebelkorn
A19017161008,17,6/10/2019,Copepoda,Calanoida,12.90114295,,6/27/2019,Karianna Fiebelkorn
A19017161008,17,6/10/2019,Copepoda,Cyclopoida,7.646167411,,6/27/2019,Karianna Fiebelkorn
A19017161008,17,6/10/2019,Cladocera,Daphnia,4.084651129,,6/27/2019,Karianna Fiebelkorn
A19017161008,17,6/10/2019,Rotifera,Keratella.cochlearis,0.004739999,,6/27/2019,Karianna Fiebelkorn
A19017161008,17,6/10/2019,Copepoda,Nauplii,1.109411217,,6/27/2019,Karianna Fiebelkorn
A19017210002,17,7/29/2019,Copepoda,Calanoida,9.14644847,,8/15/2019,Brittany Howes
A19017210002,17,7/29/2019,Copepoda,Cyclopoida,6.603251618,,8/15/2019,Brittany Howes
A19017210002,17,7/29/2019,Cladocera,Diaphanosoma,1.502718251,,8/15/2019,Brittany Howes
A19017210002,17,7/29/2019,Rotifera,Keratella.cochlearis,0.00085043,,8/15/2019,Brittany Howes
A19017210002,17,7/29/2019,Copepoda,Nauplii,1.224965525,,8/15/2019,Brittany Howes
A19017210002,17,7/29/2019,Rotifera,Polyarthra,0.04514051,,8/15/2019,Brittany Howes
A19017253003,17,9/10/2019,Copepoda,Cyclopoida,48.84736688,,11/6/2019,Karianna Fiebelkorn
A19017253003,17,9/10/2019,Copepoda,Nauplii,1.247031968,,11/6/2019,Karianna Fiebelkorn
A19017253003,17,9/10/2019,Rotifera,Polyarthra,0.01654915,,11/6/2019,Karianna Fiebelkorn
A19018176006,18,6/25/2019,Copepoda,Calanoida,14.58016514,,7/11/2019,Karianna Fiebelkorn
A19018176006,18,6/25/2019,Copepoda,Cyclopoida,1.953997673,,7/11/2019,Karianna Fiebelkorn
A19018176006,18,6/25/2019,Cladocera,Daphnia,22.69621445,,7/11/2019,Karianna Fiebelkorn
A19018176006,18,6/25/2019,Rotifera,Keratella.cochlearis,0.217766359,,7/11/2019,Karianna Fiebelkorn
A19018176006,18,6/25/2019,Copepoda,Nauplii,1.519252864,,7/11/2019,Karianna Fiebelkorn
A19018176006,18,6/25/2019,Rotifera,Polyarthra,0.094131135,,7/11/2019,Karianna Fiebelkorn
A19018224006,18,8/12/2019,Rotifera,Brachionus,0.598164589,,9/17/2019,Brittany Howes
A19018224006,18,8/12/2019,Copepoda,Calanoida,2.633679287,,9/17/2019,Brittany Howes
A19018224006,18,8/12/2019,Copepoda,Cyclopoida,0.25315081,,9/17/2019,Brittany Howes
A19018224006,18,8/12/2019,Rotifera,Filinia,0.019355925,,9/17/2019,Brittany Howes
A19018224006,18,8/12/2019,Rotifera,Keratella.cochlearis,0.021780273,,9/17/2019,Brittany Howes
A19018224006,18,8/12/2019,Copepoda,Nauplii,0.258998529,,9/17/2019,Brittany Howes
A19018224006,18,8/12/2019,Rotifera,Polyarthra,0.056319024,,9/17/2019,Brittany Howes
A19018268001,18,9/25/2019,Copepoda,Calanoida,2.879515381,,12/12/2019,Brittany Howes
A19018268001,18,9/25/2019,Copepoda,Cyclopoida,1.61530606,,12/12/2019,Brittany Howes
A19018268001,18,9/25/2019,Rotifera,Keratella.cochlearis,0.001028186,,12/12/2019,Brittany Howes
A19018268001,18,9/25/2019,Copepoda,Nauplii,1.227581206,,12/12/2019,Brittany Howes
A19019148007,19,5/28/2019,Copepoda,Calanoida,11.02810511,,6/12/2019,Brittany Howes
A19019148007,19,5/28/2019,Copepoda,Cyclopoida,18.27997893,,6/12/2019,Brittany Howes
A19019148007,19,5/28/2019,Cladocera,Daphnia,62.29866372,,6/12/2019,Brittany Howes
A19019148007,19,5/28/2019,Rotifera,Keratella.cochlearis,0.001944715,,6/12/2019,Brittany Howes
A19019148007,19,5/28/2019,Copepoda,Nauplii,2.262691252,,6/12/2019,Brittany Howes
A19019148007,19,5/28/2019,Rotifera,Polyarthra,0.160288241,,6/12/2019,Brittany Howes
A19019203001,19,7/22/2019,Copepoda,Calanoida,26.8316877,,8/12/2019,Brittany Howes
A19019203001,19,7/22/2019,Copepoda,Cyclopoida,6.892978173,,8/12/2019,Brittany Howes
A19019203001,19,7/22/2019,Rotifera,Keratella.cochlearis,0.061349062,,8/12/2019,Brittany Howes
A19019203001,19,7/22/2019,Copepoda,Nauplii,0.510424456,,8/12/2019,Brittany Howes
A19019246006,19,9/3/2019,Copepoda,Calanoida,15.69326707,,10/22/2019,Brittany Howes
A19019246006,19,9/3/2019,Copepoda,Cyclopoida,1.410604374,,10/22/2019,Brittany Howes
A19019246006,19,9/3/2019,Rotifera,Keratella.cochlearis,0.010237621,,10/22/2019,Brittany Howes
A19019246006,19,9/3/2019,Copepoda,Nauplii,0.856963818,,10/22/2019,Brittany Howes
A19019246006,19,9/3/2019,Rotifera,Polyarthra,0.019181038,,10/22/2019,Brittany Howes
A19020168002,20,6/17/2019,Cladocera,Bosmina,0.355997491,,7/8/2019,Brittany Howes
A19020168002,20,6/17/2019,Rotifera,Brachionus,0.236400471,,7/8/2019,Brittany Howes
A19020168002,20,6/17/2019,Copepoda,Calanoida,6.698972756,,7/8/2019,Brittany Howes
A19020168002,20,6/17/2019,Cladocera,Chydorus,6.738623707,,7/8/2019,Brittany Howes
A19020168002,20,6/17/2019,Copepoda,Cyclopoida,18.14492566,,7/8/2019,Brittany Howes
A19020168002,20,6/17/2019,Rotifera,Keratella.cochlearis,0.347329627,,7/8/2019,Brittany Howes
A19020168002,20,6/17/2019,Copepoda,Nauplii,2.002570522,,7/8/2019,Brittany Howes
A19020168002,20,6/17/2019,Rotifera,Polyarthra,0.122072378,,7/8/2019,Brittany Howes
A19020219001,20,8/7/2019,Cladocera,Bosmina,4.757737644,,8/29/2019,Brittany Howes
A19020219001,20,8/7/2019,Copepoda,Calanoida,1.645580167,,8/29/2019,Brittany Howes
A19020219001,20,8/7/2019,Cladocera,Chydorus,0.510489994,,8/29/2019,Brittany Howes
A19020219001,20,8/7/2019,Rotifera,Kellicottia,5.45915854,,8/29/2019,Brittany Howes
A19020219001,20,8/7/2019,Rotifera,Keratella.cochlearis,0.007120133,,8/29/2019,Brittany Howes
A19020219001,20,8/7/2019,Copepoda,Nauplii,13.85794102,,8/29/2019,Brittany Howes
A19020219001,20,8/7/2019,Rotifera,Polyarthra,0.178359618,,8/29/2019,Brittany Howes
A19020259002,20,9/16/2019,Cladocera,Bosmina,5.653396124,,11/15/2019,Karianna Fiebelkorn
A19020259002,20,9/16/2019,Rotifera,Brachionus,0.071657973,,11/15/2019,Karianna Fiebelkorn
A19020259002,20,9/16/2019,Copepoda,Cyclopoida,9.535134434,,11/15/2019,Karianna Fiebelkorn
A19020259002,20,9/16/2019,Copepoda,Nauplii,2.775383131,,11/15/2019,Karianna Fiebelkorn
A19020259002,20,9/16/2019,Rotifera,Polyarthra,0.853712885,,11/15/2019,Karianna Fiebelkorn
A19021176001,21,6/25/2019,Copepoda,Calanoida,13.39050425,,7/12/2019,Karianna Fiebelkorn
A19021176001,21,6/25/2019,Cladocera,Camptocercus,0.563653465,,7/12/2019,Karianna Fiebelkorn
A19021176001,21,6/25/2019,Cladocera,Chydorus,10.29176315,,7/12/2019,Karianna Fiebelkorn
A19021176001,21,6/25/2019,Copepoda,Cyclopoida,19.47473937,,7/12/2019,Karianna Fiebelkorn
A19021176001,21,6/25/2019,Cladocera,Daphnia,376.7020112,,7/12/2019,Karianna Fiebelkorn
A19021176001,21,6/25/2019,Rotifera,Keratella.cochlearis,0.020331823,,7/12/2019,Karianna Fiebelkorn
A19021176001,21,6/25/2019,Copepoda,Nauplii,0.784367277,,7/12/2019,Karianna Fiebelkorn
A19021224001,21,8/12/2019,Copepoda,Calanoida,5.482432174,,9/6/2019,Karianna Fiebelkorn
A19021224001,21,8/12/2019,Cladocera,Chydorus,0.461178688,,9/6/2019,Karianna Fiebelkorn
A19021224001,21,8/12/2019,Copepoda,Cyclopoida,19.22752418,,9/6/2019,Karianna Fiebelkorn
A19021224001,21,8/12/2019,Cladocera,Daphnia,19.22902292,,9/6/2019,Karianna Fiebelkorn
A19021224001,21,8/12/2019,Cladocera,Diaphanosoma,2.330220677,,9/6/2019,Karianna Fiebelkorn
A19021224001,21,8/12/2019,Rotifera,Keratella.cochlearis,0.172158683,,9/6/2019,Karianna Fiebelkorn
A19021224001,21,8/12/2019,Copepoda,Nauplii,0.451057885,,9/6/2019,Karianna Fiebelkorn
A19021224001,21,8/12/2019,Rotifera,Polyarthra,0.057093171,,9/6/2019,Karianna Fiebelkorn
A19021267005,21,9/24/2019,Cladocera,Chydorus,11.40141513,,12/13/2019,Karianna Fiebelkorn
A19021267005,21,9/24/2019,Copepoda,Cyclopoida,7.572811038,,12/13/2019,Karianna Fiebelkorn
A19021267005,21,9/24/2019,Cladocera,Diaphanosoma,14.24594363,,12/13/2019,Karianna Fiebelkorn
A19021267005,21,9/24/2019,Rotifera,Keratella.cochlearis,0.034517765,,12/13/2019,Karianna Fiebelkorn
A19022161011,22,6/10/2019,Cladocera,Daphnia,106.3321436,,6/27/2019,Karianna Fiebelkorn
A19022161011,22,6/10/2019,Rotifera,Keratella.cochlearis,0.08820553,,6/27/2019,Karianna Fiebelkorn
A19022161011,22,6/10/2019,Copepoda,Nauplii,1.590374928,,6/27/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Rotifera,Anuraeopsis,0.037998,,8/16/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Rotifera,Brachionus,0.320883394,,8/16/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Copepoda,Calanoida,11.51256491,,8/16/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Cladocera,Chydorus,46.90698585,,8/16/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Copepoda,Cyclopoida,26.5865832,,8/16/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Cladocera,Daphnia,8.906832996,,8/16/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Rotifera,Keratella.cochlearis,0.025894243,,8/16/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Copepoda,Nauplii,3.742466422,,8/16/2019,Karianna Fiebelkorn
A19022210004,22,7/29/2019,Rotifera,Polyarthra,0.228575777,,8/16/2019,Karianna Fiebelkorn
A19022252006,22,9/9/2019,Cladocera,Bosmina,0.016408058,,10/31/2019,Brittany Howes
A19022252006,22,9/9/2019,Cladocera,Chydorus,0.319033295,,10/31/2019,Brittany Howes
A19022252006,22,9/9/2019,Copepoda,Cyclopoida,7.442059782,,10/31/2019,Brittany Howes
A19022252006,22,9/9/2019,Cladocera,Daphnia,566.8507685,,10/31/2019,Brittany Howes
A19022252006,22,9/9/2019,Rotifera,Keratella.cochlearis,0.000268181,,10/31/2019,Brittany Howes
A19022252006,22,9/9/2019,Copepoda,Nauplii,0.529425667,,10/31/2019,Brittany Howes
A19022252006,22,9/9/2019,Rotifera,Polyarthra,0.024913553,,10/31/2019,Brittany Howes
A19024140005,24,5/20/2019,Copepoda,Calanoida,1.271667298,,5/30/2019,Brittany Howes
A19024140005,24,5/20/2019,Cladocera,Chydorus,0.331430211,,5/30/2019,Brittany Howes
A19024140005,24,5/20/2019,Copepoda,Cyclopoida,8.197583403,,5/30/2019,Brittany Howes
A19024140005,24,5/20/2019,Cladocera,Daphnia,20.4434844,,5/30/2019,Brittany Howes
A19024140005,24,5/20/2019,Rotifera,Keratella.cochlearis,0.014841506,,5/30/2019,Brittany Howes
A19024140005,24,5/20/2019,Copepoda,Nauplii,2.010033856,,5/30/2019,Brittany Howes
A19024189007,24,7/8/2019,Copepoda,Calanoida,96.89863884,,7/18/2019,Karianna Fiebelkorn
A19024189007,24,7/8/2019,Copepoda,Cyclopoida,42.58357481,,7/18/2019,Karianna Fiebelkorn
A19024189007,24,7/8/2019,Cladocera,Daphnia,65.18084621,,7/18/2019,Karianna Fiebelkorn
A19024189007,24,7/8/2019,Rotifera,Keratella.cochlearis,0.143104778,,7/18/2019,Karianna Fiebelkorn
A19024189007,24,7/8/2019,Rotifera,Keratella.quadrata,0.326359889,,7/18/2019,Karianna Fiebelkorn
A19024189007,24,7/8/2019,Copepoda,Nauplii,1.412000037,,7/18/2019,Karianna Fiebelkorn
A19024189007,24,7/8/2019,Rotifera,Polyarthra,0.565663426,,7/18/2019,Karianna Fiebelkorn
A19024231001,24,8/19/2019,Rotifera,Brachionus,0.231680057,,9/28/2019,Karianna Fiebelkorn
A19024231001,24,8/19/2019,Copepoda,Cyclopoida,37.51591064,,9/28/2019,Karianna Fiebelkorn
A19024231001,24,8/19/2019,Rotifera,Keratella.cochlearis,0.016881358,,9/28/2019,Karianna Fiebelkorn
A19024231001,24,8/19/2019,Copepoda,Nauplii,3.012409174,,9/28/2019,Karianna Fiebelkorn
A19024231001,24,8/19/2019,Rotifera,Polyarthra,0.084502931,,9/28/2019,Karianna Fiebelkorn
A19025177001,25,6/26/2019,Rotifera,Asplanchna,3.568167572,,7/11/2019,Brittany Howes
A19025177001,25,6/26/2019,Rotifera,Brachionus,0.0209095,,7/11/2019,Brittany Howes
A19025177001,25,6/26/2019,Cladocera,Chydorus,977.2040423,,7/11/2019,Brittany Howes
A19025177001,25,6/26/2019,Copepoda,Cyclopoida,54.74629196,,7/11/2019,Brittany Howes
A19025177001,25,6/26/2019,Cladocera,Daphnia,340.3123673,,7/11/2019,Brittany Howes
A19025177001,25,6/26/2019,Cladocera,Diaphanosoma,1.106420463,,7/11/2019,Brittany Howes
A19025177001,25,6/26/2019,Copepoda,Nauplii,9.73945788,,7/11/2019,Brittany Howes
A19025224012,25,8/12/2019,Rotifera,Brachionus,0.077067609,,9/13/2019,Karianna Fiebelkorn
A19025224012,25,8/12/2019,Cladocera,Chydorus,0.919695052,,9/13/2019,Karianna Fiebelkorn
A19025224012,25,8/12/2019,Copepoda,Cyclopoida,43.22358648,,9/13/2019,Karianna Fiebelkorn
A19025224012,25,8/12/2019,Cladocera,Daphnia,8.170548503,,9/13/2019,Karianna Fiebelkorn
A19025224012,25,8/12/2019,Cladocera,Diaphanosoma,5.569550358,,9/13/2019,Karianna Fiebelkorn
A19025224012,25,8/12/2019,Rotifera,Keratella.cochlearis,0.011001076,,9/13/2019,Karianna Fiebelkorn
A19025224012,25,8/12/2019,Copepoda,Nauplii,1.917195504,,9/13/2019,Karianna Fiebelkorn
A19025267006,25,9/24/2019,Copepoda,Calanoida,17.36006819,,12/11/2019,Karianna Fiebelkorn
A19025267006,25,9/24/2019,Copepoda,Cyclopoida,24.65560434,,12/11/2019,Karianna Fiebelkorn
A19025267006,25,9/24/2019,Cladocera,Daphnia,84.94475262,,12/11/2019,Karianna Fiebelkorn
A19025267006,25,9/24/2019,Cladocera,Diaphanosoma,2.902779194,,12/11/2019,Karianna Fiebelkorn
A19025267006,25,9/24/2019,Rotifera,Keratella.cochlearis,0.031738216,,12/11/2019,Karianna Fiebelkorn
A19025267006,25,9/24/2019,Copepoda,Nauplii,0.65556387,,12/11/2019,Karianna Fiebelkorn
A19028253002,28,9/10/2019,Rotifera,Brachionus,0.247815037,,11/8/2019,Karianna Fiebelkorn
A19028253002,28,9/10/2019,Copepoda,Cyclopoida,2.022430015,,11/8/2019,Karianna Fiebelkorn
A19028253002,28,9/10/2019,Cladocera,Diaphanosoma,0.179163607,,11/8/2019,Karianna Fiebelkorn
A19028253002,28,9/10/2019,Rotifera,Keratella.cochlearis,0.000346212,,11/8/2019,Karianna Fiebelkorn
A19028253002,28,9/10/2019,Copepoda,Nauplii,0.263269248,,11/8/2019,Karianna Fiebelkorn
A19028253002,28,9/10/2019,Rotifera,Polyarthra,0.031589576,,11/8/2019,Karianna Fiebelkorn
A19029170003,29,6/19/2019,Copepoda,Calanoida,2435.42814,,7/8/2019,Karianna Fiebelkorn
A19029170003,29,6/19/2019,Copepoda,Cyclopoida,21.30242504,,7/8/2019,Karianna Fiebelkorn
A19029170003,29,6/19/2019,Cladocera,Daphnia,129.0879084,,7/8/2019,Karianna Fiebelkorn
A19029170003,29,6/19/2019,Cladocera,Diaphanosoma,5.178511396,,7/8/2019,Karianna Fiebelkorn
A19029170003,29,6/19/2019,Rotifera,Keratella.cochlearis,0.279049531,,7/8/2019,Karianna Fiebelkorn
A19029170003,29,6/19/2019,Copepoda,Nauplii,0.391375151,,7/8/2019,Karianna Fiebelkorn
A19029218001,29,8/6/2019,Copepoda,Calanoida,10.05760292,,8/30/2019,Karianna Fiebelkorn
A19029218001,29,8/6/2019,Copepoda,Cyclopoida,9.205300853,,8/30/2019,Karianna Fiebelkorn
A19029218001,29,8/6/2019,Cladocera,Daphnia,70.60938561,,8/30/2019,Karianna Fiebelkorn
A19029218001,29,8/6/2019,Cladocera,Diaphanosoma,4.204051493,,8/30/2019,Karianna Fiebelkorn
A19029218001,29,8/6/2019,Rotifera,Keratella.cochlearis,0.165454608,,8/30/2019,Karianna Fiebelkorn
A19029218001,29,8/6/2019,Copepoda,Nauplii,2.05535096,,8/30/2019,Karianna Fiebelkorn
A19029261005,29,9/18/2019,Copepoda,Calanoida,9.729484902,,11/21/2019,Brittany Howes
A19029261005,29,9/18/2019,Cladocera,Chydorus,5.41483279,,11/21/2019,Brittany Howes
A19029261005,29,9/18/2019,Copepoda,Cyclopoida,10.10971619,,11/21/2019,Brittany Howes
A19029261005,29,9/18/2019,Cladocera,Daphnia,43.96475149,,11/21/2019,Brittany Howes
A19029261005,29,9/18/2019,Rotifera,Keratella.cochlearis,0.041245934,,11/21/2019,Brittany Howes
A19029261005,29,9/18/2019,Copepoda,Nauplii,0.85325855,,11/21/2019,Brittany Howes
A19029261005,29,9/18/2019,Rotifera,Polyarthra,0.093256949,,11/21/2019,Brittany Howes
A19030148001,30,5/28/2019,Cladocera,Bosmina,0.791131681,,6/13/2019,Katie Cope
A19030148001,30,5/28/2019,Copepoda,Cyclopoida,4.328136799,,6/13/2019,Katie Cope
A19030148001,30,5/28/2019,Cladocera,Daphnia,2.677549622,,6/13/2019,Katie Cope
A19030148001,30,5/28/2019,Rotifera,Filinia,0.398490065,,6/13/2019,Katie Cope
A19030148001,30,5/28/2019,Rotifera,Keratella.cochlearis,0.325094321,,6/13/2019,Katie Cope
A19030148001,30,5/28/2019,Rotifera,Keratella.quadrata,0.055002829,,6/13/2019,Katie Cope
A19030148001,30,5/28/2019,Copepoda,Nauplii,2.811586858,,6/13/2019,Katie Cope
A19030148001,30,5/28/2019,Rotifera,Polyarthra,0.150522195,,6/13/2019,Katie Cope
A19030148001,30,5/28/2019,Rotifera,Synchaeta,0.307714813,,6/13/2019,Katie Cope
A19030204001,30,7/23/2019,Copepoda,Calanoida,9.151828358,,8/8/2019,Brittany Howes
A19030204001,30,7/23/2019,Copepoda,Cyclopoida,23.1128808,,8/8/2019,Brittany Howes
A19030204001,30,7/23/2019,Cladocera,Daphnia,20.79497417,,8/8/2019,Brittany Howes
A19030204001,30,7/23/2019,Cladocera,Diaphanosoma,3.218291408,,8/8/2019,Brittany Howes
A19030204001,30,7/23/2019,Rotifera,Keratella.cochlearis,0.126949873,,8/8/2019,Brittany Howes
A19030204001,30,7/23/2019,Copepoda,Nauplii,5.960797407,,8/8/2019,Brittany Howes
A19030204001,30,7/23/2019,Rotifera,Polyarthra,0.507986207,,8/8/2019,Brittany Howes
A19030204001,30,7/23/2019,Rotifera,Synchaeta,0.037043611,,8/8/2019,Brittany Howes
A19030246011,30,9/3/2019,Cladocera,Bosmina,1.876230293,,10/23/2019,Karianna Fiebelkorn
A19030246011,30,9/3/2019,Copepoda,Calanoida,40.53519503,,10/23/2019,Karianna Fiebelkorn
A19030246011,30,9/3/2019,Cladocera,Chydorus,3.488213005,,10/23/2019,Karianna Fiebelkorn
A19030246011,30,9/3/2019,Copepoda,Cyclopoida,9.585616841,,10/23/2019,Karianna Fiebelkorn
A19030246011,30,9/3/2019,Cladocera,Daphnia,123.1819252,,10/23/2019,Karianna Fiebelkorn
A19030246011,30,9/3/2019,Rotifera,Keratella.cochlearis,0.044593121,,10/23/2019,Karianna Fiebelkorn
A19030246011,30,9/3/2019,Copepoda,Nauplii,0.654370986,,10/23/2019,Karianna Fiebelkorn
A19030246011,30,9/3/2019,Rotifera,Polyarthra,0.379069249,,10/23/2019,Karianna Fiebelkorn
A19031150005,31,5/30/2019,Cladocera,Bosmina,3.514509497,,6/13/2019,Katie Cope
A19031150005,31,5/30/2019,Copepoda,Cyclopoida,6.185091249,,6/13/2019,Katie Cope
A19031150005,31,5/30/2019,Cladocera,Daphnia,23.06998836,,6/13/2019,Katie Cope
A19031150005,31,5/30/2019,Rotifera,Gastropus,0.008897961,,6/13/2019,Katie Cope
A19031150005,31,5/30/2019,Rotifera,Keratella.cochlearis,0.04235413,,6/13/2019,Katie Cope
A19031150005,31,5/30/2019,Copepoda,Nauplii,1.250153443,,6/13/2019,Katie Cope
A19031150005,31,5/30/2019,Rotifera,Polyarthra,0.130179539,,6/13/2019,Katie Cope
