Sample ID,Lake Number,Date Sampled,Division,Genus,Biomass (mg/L),Sample Processed by,Date Processed
A19092219,92,8/7/2019,Cyanophyta,Woronichinia,0.788787153,Katie Cope,11/21/2019
A19092219,92,8/7/2019,Euglenophyta,Trachelomonas,0.150417455,Katie Cope,11/21/2019
A19093240,93,8/28/2019,Bacillariophyta,Navicula,0.181177164,Grace Wilkinson,12/30/2019
A19093240,93,8/28/2019,Bacillariophyta,Uroselenia,0.001169514,Grace Wilkinson,12/30/2019
A19093240,93,8/28/2019,Chlorophyta,Chlamydomonas,1.155792382,Grace Wilkinson,12/30/2019
A19093240,93,8/28/2019,Chlorophyta,Monoraphidium,0.00935611,Grace Wilkinson,12/30/2019
A19093240,93,8/28/2019,Cryptophyta,Cryptomonas,3.606819131,Grace Wilkinson,12/30/2019
A19093240,93,8/28/2019,Cyanophyta,Pseudanabaena,0.008552069,Grace Wilkinson,12/30/2019
A19093240,93,8/28/2019,Euglenophyta,Euglena,1.369975659,Grace Wilkinson,12/30/2019
A19093240,93,8/28/2019,Euglenophyta,Phacus,1.347279784,Grace Wilkinson,12/30/2019
A19094252,94,9/9/2019,Bacillariophyta,Cyclotella,2.028139546,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Bacillariophyta,Cymatopleura,0.023034068,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Bacillariophyta,Synedra,0.076012426,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Chlorophyta,Chlamydomonas,0.051752266,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Chlorophyta,Golenkina,0.020352279,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Chlorophyta,Kirchneriella,0.014328005,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Chlorophyta,Monoraphidium,0.002826705,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Chlorophyta,Scenedesmus,0.074407133,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Chlorophyta,Selenastrum,0.003015153,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cryptophyta,Cryptomonas,1.414303809,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cryptophyta,Komma,0.073570899,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Aphanizomenon,0.071232978,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Aphanocapsa,1.788558319,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Cylindrospermopsis,0.109393502,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Dolichospermum,0.349734136,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Merismopedia,0.032318666,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Planktothrix,1.717223579,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Pseudanabaena,0.702153641,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Romeria,0.013709522,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Cyanophyta,Snowella,0.191182864,Katie Cope,12/27/2019
A19094252,94,9/9/2019,Euglenophyta,Trachelomonas,1.149008666,Katie Cope,12/27/2019
A19095259,95,9/16/2019,Bacillariophyta,Unknown pennate diatom,0.128646507,Grace Wilkinson,12/11/2019
A19095259,95,9/16/2019,Chlorophyta,Chlamydomonas,8.500256716,Grace Wilkinson,12/11/2019
A19095259,95,9/16/2019,Chlorophyta,Oocystis,0.024623746,Grace Wilkinson,12/11/2019
A19095259,95,9/16/2019,Cyanophyta,Cylindrospermopsis,0.221111184,Grace Wilkinson,12/11/2019
A19095259,95,9/16/2019,Cyanophyta,Planktolyngbya,0.182919252,Grace Wilkinson,12/11/2019
A19096196,96,7/15/2019,Bacillariophyta,Navicula,0.024507537,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Chlamydomonas,0.000588897,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Coelastrum,0.007950109,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Crucigenia,0.002303407,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Desmodesmus,0.06861147,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Elaktothrix,0.005879547,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Oocystis,0.002160734,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Pandorina,0.051709866,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Pediastrum,0.740672215,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Scenedesmus,0.110078065,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Schroederia,0.004053021,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Chlorophyta,Unknown centric chlorophyte,0.032944151,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Cryptophyta,Cryptomonas,0.412935606,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Cyanophyta,Aphanocapsa,0.006463733,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Cyanophyta,Aphanothece,0.432606698,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Cyanophyta,Dolichospermum,0.209176206,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Cyanophyta,Microcystis,0.760193933,Katie Cope,12/18/2019
A19096196,96,7/15/2019,Cyanophyta,Pseudanabaena,0.003731251,Katie Cope,12/18/2019
A19097211,97,7/30/2019,Bacillariophyta,Aulacoseira,3.259670213,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Chlorophyta,Chlamydomonas,0.010533491,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Chlorophyta,Crucigenia,0.0075074,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Chlorophyta,Schroederia,0.027638898,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Chlorophyta,Tetrastrum,0.006633336,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Cryptophyta,Cryptomonas,0.533117635,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Cryptophyta,Komma,0.026624713,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Cyanophyta,Aphanizomenon,1.082719282,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Cyanophyta,Aphanocapsa,6.963768011,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Cyanophyta,Dolichospermum,0.539716022,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Cyanophyta,Microcystis,1.965432748,Katie Cope,11/19/2019
A19097211,97,7/30/2019,Cyanophyta,Snowella,1.9776923,Katie Cope,11/19/2019
A19098154,98,6/3/2019,Bacillariophyta,Cyclotella,0.449141579,Katie Cope,12/30/2019
A19098154,98,6/3/2019,Bacillariophyta,Navicula,0.103419731,Katie Cope,12/30/2019
A19098154,98,6/3/2019,Chlorophyta,Tetrastrum,0.000804041,Katie Cope,12/30/2019
A19098154,98,6/3/2019,Cryptophyta,Cryptomonas,0.717089702,Katie Cope,12/30/2019
A19098154,98,6/3/2019,Cryptophyta,Komma,0.062610206,Katie Cope,12/30/2019
A19098154,98,6/3/2019,Cyanophyta,Microcystis,0.012563135,Katie Cope,12/30/2019
A19099155,99,6/4/2019,Chlorophyta,Ankyra,0.00524833,Katie Cope,10/24/2019
A19099155,99,6/4/2019,Chlorophyta,Chlamydomonas,0.148621893,Katie Cope,10/24/2019
A19099155,99,6/4/2019,Chlorophyta,Closterium,0.025570813,Katie Cope,10/24/2019
A19099155,99,6/4/2019,Chlorophyta,Oocystis,0.320379282,Katie Cope,10/24/2019
A19099155,99,6/4/2019,Cryptophyta,Cryptomonas,1.692601848,Katie Cope,10/24/2019
A19099155,99,6/4/2019,Cryptophyta,Komma,0.955411803,Katie Cope,10/24/2019
A19099155,99,6/4/2019,Cyanophyta,Aphanizomenon,0.231918702,Katie Cope,10/24/2019
A19099155,99,6/4/2019,Cyanophyta,Aphanocapsa,0.024657569,Katie Cope,10/24/2019
A19099155,99,6/4/2019,Cyanophyta,Microcystis,0.092812579,Katie Cope,10/24/2019
A19101260,101,9/17/2019,Bacillariophyta,Aulacoseira,0.156787931,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Bacillariophyta,Uroselenia,0.039196983,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Chlorophyta,Actinastrum,0.005226264,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Chlorophyta,Closterium,0.027437888,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Chlorophyta,Coelastrum,0.157677878,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Chlorophyta,Monoraphidium,0.021599171,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Chlorophyta,Mougeotia,0.705545688,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Chlorophyta,Oocystis,0.041810115,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Cryptophyta,Cryptomonas,0.543531493,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Cyanophyta,Cylindrospermopsis,0.146988685,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Cyanophyta,Dolichospermum,2.020726946,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Cyanophyta,Merismopedia,0.010452529,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Cyanophyta,Planktothrix,0.863033565,Grace Wilkinson,12/8/2019
A19101260,101,9/17/2019,Cyanophyta,Woronichinia,0.167240459,Grace Wilkinson,12/8/2019
A19102218,102,8/6/2019,Bacillariophyta,Aulacoseira,0.73268206,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Bacillariophyta,Cocconeis,0.025327281,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Bacillariophyta,Cyclotella,3.809946714,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Bacillariophyta,Synedra,0.034551103,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Chlamydomonas,0.096941864,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Coelastrum,0.323254689,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Desmodesmus,0.024422735,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Dictyosphaerium,0.028040918,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Elaktothrix,0.018317052,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Golenkina,0.012211368,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Kirchneriella,0.00260863,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Monoraphidium,0.010232674,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Pediastrum,1.203950398,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Scenedesmus,0.146988685,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Staurastrum,0.199452339,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Chlorophyta,Tetrastrum,0.020574228,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cryptophyta,Cryptomonas,0.145129341,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cryptophyta,Komma,0.164304906,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cyanophyta,Aphanocapsa,3.174189069,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cyanophyta,Cuspidothrix,0.120502455,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cyanophyta,Dolichospermum,0.344631932,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cyanophyta,Merismopedia,0.073268206,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cyanophyta,Microcystis,1.103143799,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cyanophyta,Pseudanabaena,0.014331397,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Cyanophyta,Snowella,0.058173599,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Dinophyta,Peridinioipsis,6.736830636,Katie Cope,11/8/2019
A19102218,102,8/6/2019,Euglenophyta,Euglena,0.23812167,Katie Cope,11/8/2019
A19103268,103,9/25/2019,Bacillariophyta,Cyclotella,0.016928825,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Chlorophyta,Coelastrum,0.130284368,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Chlorophyta,Desmodesmus,0.225131388,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Cryptophyta,Cryptomonas,0.525480283,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Cryptophyta,Komma,0.075043796,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Cyanophyta,Aphanizomenon,0.771739453,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Cyanophyta,Dolichospermum,0.722882815,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Cyanophyta,Microcystis,0.002638258,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Dinophyta,Ceratium,93.35081779,Grace Wilkinson,12/29/2019
A19103268,103,9/25/2019,Dinophyta,Gymnodinium,1.12125984,Grace Wilkinson,12/29/2019
A19105247,105,9/4/2019,Bacillariophyta,Meloseira,5.253601737,Grace Wilkinson,12/30/2019
A19105247,105,9/4/2019,Bacillariophyta,Unknown pennate diatom,2.309064097,Grace Wilkinson,12/30/2019
A19105247,105,9/4/2019,Cyanophyta,Cylindrospermopsis,0.800548836,Grace Wilkinson,12/30/2019
A19105247,105,9/4/2019,Cyanophyta,Planktothrix,2.290711868,Grace Wilkinson,12/30/2019
A19107266,107,9/23/2019,Bacillariophyta,Tabellaria,0.008107992,Grace Wilkinson,12/30/2019
A19107266,107,9/23/2019,Bacillariophyta,Unknown pennate diatom,0.011940004,Grace Wilkinson,12/30/2019
A19107266,107,9/23/2019,Chlorophyta,Chlamydomonas,0.159200053,Grace Wilkinson,12/30/2019
A19107266,107,9/23/2019,Chlorophyta,Coelastrum,0.037920568,Grace Wilkinson,12/30/2019
A19107266,107,9/23/2019,Chlorophyta,Scenedesmus,0.007075558,Grace Wilkinson,12/30/2019
A19107266,107,9/23/2019,Cryptophyta,Cryptomonas,0.902962799,Grace Wilkinson,12/30/2019
A19107266,107,9/23/2019,Cyanophyta,Woronichinia,0.011940004,Grace Wilkinson,12/30/2019
A19108149,108,5/29/2019,Bacillariophyta,Aulacoseira,3.123698002,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Bacillariophyta,Cyclotella,11.55628725,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Bacillariophyta,Synedra,0.00487006,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Chlorophyta,Chlamydomonas,1.452355116,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Chlorophyta,Kirchneriella,0.005524078,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Chlorophyta,Monoraphidium,0.008416852,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Chlorophyta,Scenedesmus,0.089278028,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Chlorophyta,Schroederia,0.005046791,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Chlorophyta,Tetraedron,0.00730509,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Chlorophyta,Tetrastrum,0.034165447,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Cryptophyta,Cryptomonas,18.22600861,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Cryptophyta,Komma,0.30423125,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Cyanophyta,Aphanocapsa,0.455472887,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Cyanophyta,Pseudanabaena,0.055979537,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Cyanophyta,Snowella,0.022776965,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Dinophyta,Peridinium,0.577990379,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Euglenophyta,Euglena,19.93866603,Katie Cope,10/16/2019
A19108149,108,5/29/2019,Euglenophyta,Trachelomonas,1.605050262,Katie Cope,10/16/2019
A19109239,109,8/27/2019,Bacillariophyta,Cocconeis,0.002345119,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Bacillariophyta,Cyclotella,0.016379936,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Bacillariophyta,Synedra,0.000877488,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chlorophyta,Ankyra,0.000358947,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chlorophyta,Chlamydomonas,0.008722405,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chlorophyta,Cosmarium,0.044502069,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chlorophyta,Crucigenia,0.004935872,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chlorophyta,Desmodesmus,0.006126024,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chlorophyta,Micractinium,0.013579015,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chlorophyta,Oocystis,0.029688633,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chlorophyta,Scenedesmus,0.005360271,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Chrysophyta,Synura,0.015937235,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cryptophyta,Cryptomonas,0.108610101,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cryptophyta,Komma,0.010516017,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cyanophyta,Aphanizomenon,0.627596457,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cyanophyta,Aphanocapsa,0.078870131,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cyanophyta,Aphanothece,0.006126024,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cyanophyta,Dolichospermum,0.557022506,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cyanophyta,Merismopedia,0.013934611,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cyanophyta,Microcystis,0.117567018,Katie Cope,12/18/2019
A19109239,109,8/27/2019,Cyanophyta,Snowella,0.001990659,Katie Cope,12/18/2019
A19110224,110,8/12/2019,Bacillariophyta,Cocconeis,0.002871574,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Chlorophyta,Chlamydomonas,0.067011061,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Chlorophyta,Closterium,0.014357869,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Chlorophyta,Crucigenia,0.007403808,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Chlorophyta,Desmodesmus,0.031012997,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Chlorophyta,Kirchneriella,0.000125631,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Chlorophyta,Oocystis,0.022416504,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Cryptophyta,Cryptomonas,0.561761073,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Cryptophyta,Komma,0.008697369,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Cyanophyta,Aphanizomenon,0.102488264,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Cyanophyta,Aphanocapsa,0.001121709,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Cyanophyta,Cuspidothrix,0.225328808,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Cyanophyta,Dolichospermum,0.176257223,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Cyanophyta,Microcystis,1.746921934,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Cyanophyta,Planktothrix,0.184408881,Katie Cope,12/12/2019
A19110224,110,8/12/2019,Dinophyta,Peridinium,3.908929864,Katie Cope,12/12/2019
A19111190,111,7/9/2019,Bacillariophyta,Cyclotella,0.217317117,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Bacillariophyta,Synedra,0.215598881,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Chlamydomonas,0.38335012,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Cosmarium,0.7194375,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Desmodesmus,0.305705253,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Golenkina,0.043418196,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Oocystis,0.137789978,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Scenedesmus,0.098494982,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Schroederia,0.001809092,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Tetraedron,0.024569673,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Chlorophyta,Unknown centric chlorophyte,2.140356263,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cryptophyta,Cryptomonas,1.107665933,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cryptophyta,Komma,0.032384971,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cyanophyta,Aphanocapsa,8.853329877,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cyanophyta,Coelosphaerium,0.80404067,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cyanophyta,Limnothrix,0.042362893,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cyanophyta,Merismopedia,0.049074748,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cyanophyta,Microcystis,9.926428023,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cyanophyta,Planktolyngyba,0.063619718,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cyanophyta,Pseudanabaena,1.486349582,Katie Cope,11/8/2019
A19111190,111,7/9/2019,Cyanophyta,Snowella,0.004824827,Katie Cope,11/8/2019
A19112190,112,7/9/2019,Bacillariophyta,Cocconeis,0.016013326,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Bacillariophyta,Synedra,0.001660277,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Ankyra,0.00279424,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Chlamydomonas,0.466841317,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Closterium,0.015781879,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Coelastrum,0.032115438,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Crucigenia,0.008894343,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Desmodesmus,0.077617787,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Kirchneriella,0.000135831,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Oocystis,0.017205659,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Selenastrum,0.002803846,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Sphaerocystis,0.088646072,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Chlorophyta,Staurastrum,0.441558969,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Cryptophyta,Cryptomonas,0.13796096,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Cryptophyta,Komma,0.122343201,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Cyanophyta,Aphanizomenon,0.041622539,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Cyanophyta,Aphanocapsa,0.155235575,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Cyanophyta,Dolichospermum,1.106371825,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Dinophyta,Ceratium,10.74525126,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Euglenophyta,Euglena,0.369386155,Katie Cope,11/12/2019
A19112190,112,7/9/2019,Euglenophyta,Trachelomonas,0.019404447,Katie Cope,11/12/2019
A19113140,113,5/20/2019,Bacillariophyta,Asterionella,0.589672153,Grace Wilkinson,12/29/2019
A19113140,113,5/20/2019,Bacillariophyta,Unknown centric diatom,0.065180697,Grace Wilkinson,12/29/2019
A19113140,113,5/20/2019,Bacillariophyta,Unknown pennate diatom,0.145933382,Grace Wilkinson,12/29/2019
A19113140,113,5/20/2019,Chlorophyta,Coelastrum,0.017236622,Grace Wilkinson,12/29/2019
A19113140,113,5/20/2019,Chlorophyta,Pediastrum,2.140356263,Grace Wilkinson,12/29/2019
A19113140,113,5/20/2019,Chlorophyta,Staurastrum,0.202618249,Grace Wilkinson,12/29/2019
A19113140,113,5/20/2019,Cryptophyta,Cryptomonas,0.281414234,Grace Wilkinson,12/29/2019
A19113140,113,5/20/2019,Cryptophyta,Komma,0.002814142,Grace Wilkinson,12/29/2019
A19114142,114,5/22/2019,Bacillariophyta,Amphora,1.77807851,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Bacillariophyta,Asterionella,0.976617301,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Bacillariophyta,Aulacoseira,0.284492562,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Bacillariophyta,Cocconeis,0.033338972,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Bacillariophyta,Synedra,0.00452784,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chlorophyta,Ankyra,0.006528882,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chlorophyta,Chlamydomonas,2.251869261,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chlorophyta,Coelastrum,0.030869419,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chlorophyta,Lagerheimia,0.800135329,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chlorophyta,Oocystis,0.206463726,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chlorophyta,Pediastrum,3.951285577,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chlorophyta,Scenedesmus,0.087413418,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chlorophyta,Staurastrum,6.251057261,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chrysophyta,Dinobryon,1.579919995,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Chrysophyta,Mallomonas,0.145024528,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Cryptophyta,Cryptomonas,7.939788113,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Cryptophyta,Komma,0.234196624,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Cyanophyta,Aphanizomenon,0.116686402,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Cyanophyta,Microcystis,163.1854858,Katie Cope,10/2/2019
A19114142,114,5/22/2019,Cyanophyta,Pseudanabaena,0.000833474,Katie Cope,10/2/2019
A19115198,115,7/17/2019,Bacillariophyta,Cocconeis,0.019095966,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Bacillariophyta,Cyclotella,0.062161347,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Ankyra,0.001384458,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Chlamydomonas,0.012221418,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Coelastrum,0.046615375,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Cosmarium,0.129369865,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Crucigenia,0.00830846,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Dictyosphaerium,0.011934979,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Kirchneriella,0.000907058,Katie Cope,12/9/2019
A19115198,115,7/17/2019,Chlorophyta,Lagerheimia,0.03462586,Katie Cope,12/9/2019
