Sample ID,Lake ID,Sample Date,Division,Genus,Zooplankton_Biomass (ug/L),Flag,Sample Processed By,Sample Processed Date
A18012225010,12,8/13/2018,Cladocera,Alonella,3.610936769,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Cladocera,Bosmina,555.0924042,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Rotifera,Brachionus,1.549765729,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Copepoda,Calanoida,34.6130844,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Cladocera,Ceriodaphnia,175.958714,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Rotifera,Conochilus,7.385661687,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Copepoda,Cyclopoida,84.54389711,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Cladocera,Diaphanosoma,5.807672773,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Copepoda,Nauplii,18.16393549,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Rotifera,Polyarthra,12.57656363,,12/3/2018,Emma Califf
A18012225010,12,8/13/2018,Rotifera,Pompholyx,0.051444503,,12/3/2018,Emma Califf
A18013141014,13,5/21/2018,Cladocera,Bosmina,0.194892916,,6/8/2018,Ashley Heins
A18013141014,13,5/21/2018,Rotifera,Brachionus,0.014097761,,6/8/2018,Ashley Heins
A18013141014,13,5/21/2018,Copepoda,Calanoida,6.095871866,,6/8/2018,Ashley Heins
A18013141014,13,5/21/2018,Rotifera,Conochilus,0.025206577,,6/8/2018,Ashley Heins
A18013141014,13,5/21/2018,Copepoda,Cyclopoida,0.35583549,,6/8/2018,Ashley Heins
A18013141014,13,5/21/2018,Cladocera,Daphnia,5.718421748,,6/8/2018,Ashley Heins
A18013141014,13,5/21/2018,Rotifera,Kellicottia,0.012549744,,6/8/2018,Ashley Heins
A18013141014,13,5/21/2018,Rotifera,Keratella.cochlearis,0.017127686,,6/8/2018,Ashley Heins
A18013141014,13,5/21/2018,Copepoda,Nauplii,0.963977221,,6/8/2018,Ashley Heins
A18013190009,13,7/9/2018,Rotifera,Asplanchna,5.05150436,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Cladocera,Bosmina,4.959354028,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Rotifera,Brachionus,11.30759159,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Copepoda,Calanoida,26.98378787,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Cladocera,Ceriodaphnia,3.849058422,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Copepoda,Cyclopoida,6.477880556,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Cladocera,Diaphanosoma,19.52195928,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Rotifera,Filinia,5.611051262,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Rotifera,Keratella.cochlearis,1.32638942,,1/11/2019,Quin Shingai
A18013190009,13,7/9/2018,Copepoda,Nauplii,6.121957973,,1/11/2019,Quin Shingai
A18013228006,13,8/16/2018,Rotifera,Brachionus,3.111280266,,9/21/2018,Ashley Heins
A18013228006,13,8/16/2018,Cladocera,Ceriodaphnia,25.18054299,,9/21/2018,Ashley Heins
A18013228006,13,8/16/2018,Copepoda,Cyclopoida,18.38946329,,9/21/2018,Ashley Heins
A18013228006,13,8/16/2018,Cladocera,Daphnia,4.517188938,,9/21/2018,Ashley Heins
A18013228006,13,8/16/2018,Rotifera,Keratella.cochlearis,0.714799471,,9/21/2018,Ashley Heins
A18013228006,13,8/16/2018,Copepoda,Nauplii,11.20210513,,9/21/2018,Ashley Heins
A18013228006,13,8/16/2018,Rotifera,Polyarthra,0.155874358,,9/21/2018,Ashley Heins
A18014170009,14,6/19/2018,Copepoda,Cyclopoida,34.45862314,,8/26/2018,Tyler Butts
A18014170009,14,6/19/2018,Rotifera,Filinia,0.03919886,,8/26/2018,Tyler Butts
A18014170009,14,6/19/2018,Rotifera,Keratella.cochlearis,5.023736202,,8/26/2018,Tyler Butts
A18014170009,14,6/19/2018,Copepoda,Nauplii,11.64553157,,8/26/2018,Tyler Butts
A18014170009,14,6/19/2018,Rotifera,Polyarthra,1.920805655,,8/26/2018,Tyler Butts
A18014170009,14,6/19/2018,Rotifera,Pompholyx,0.208943817,,8/26/2018,Tyler Butts
A18014219005,14,8/7/2018,Rotifera,Brachionus,1.812113397,,11/29/2018,Ashley Heins
A18014219005,14,8/7/2018,Copepoda,Cyclopoida,34.95754916,,11/29/2018,Ashley Heins
A18014219005,14,8/7/2018,Cladocera,Diaphanosoma,2.164979925,,11/29/2018,Ashley Heins
A18014219005,14,8/7/2018,Rotifera,Kellicottia,0.003383582,,11/29/2018,Ashley Heins
A18014219005,14,8/7/2018,Rotifera,Keratella.cochlearis,0.074462462,,11/29/2018,Ashley Heins
A18014219005,14,8/7/2018,Copepoda,Nauplii,4.192408267,,11/29/2018,Ashley Heins
A18014219005,14,8/7/2018,Rotifera,Polyarthra,0.043577216,,11/29/2018,Ashley Heins
A18014219005,14,8/7/2018,Rotifera,Pompholyx,0.029623205,,11/29/2018,Ashley Heins
A18014262005,14,9/19/2018,Cladocera,Bosmina,0.329433388,,12/21/2018,Elena Sandry
A18014262005,14,9/19/2018,Rotifera,Keratella.cochlearis,0.000211111,,12/21/2018,Elena Sandry
A18014262005,14,9/19/2018,Rotifera,Pompholyx,0.000401064,,12/21/2018,Elena Sandry
A18015134002,15,5/14/2018,Rotifera,Ascomorpha,0.810593171,,10/31/2018,Elena Sandry
A18015134002,15,5/14/2018,Copepoda,Cyclopoida,211.884393,,10/31/2018,Elena Sandry
A18015134002,15,5/14/2018,Cladocera,Daphnia,382.7723633,,10/31/2018,Elena Sandry
A18015134002,15,5/14/2018,Rotifera,Keratella.cochlearis,0.116978129,,10/31/2018,Elena Sandry
A18015134002,15,5/14/2018,Rotifera,Keratella.quadrata,0.967589345,,10/31/2018,Elena Sandry
A18015134002,15,5/14/2018,Copepoda,Nauplii,8.719697796,,10/31/2018,Elena Sandry
A18015176001,15,6/25/2018,Rotifera,Brachionus,25.95918787,,7/19/2018,Ashley Heins
A18015176001,15,6/25/2018,Copepoda,Calanoida,51.70248917,,7/19/2018,Ashley Heins
A18015176001,15,6/25/2018,Copepoda,Cyclopoida,15.71255691,,7/19/2018,Ashley Heins
A18015176001,15,6/25/2018,Cladocera,Daphnia,4.058385881,,7/19/2018,Ashley Heins
A18015176001,15,6/25/2018,Rotifera,Filinia,0.106881237,,7/19/2018,Ashley Heins
A18015176001,15,6/25/2018,Rotifera,Keratella.cochlearis,0.122050643,,7/19/2018,Ashley Heins
A18015176001,15,6/25/2018,Copepoda,Nauplii,11.70334457,,7/19/2018,Ashley Heins
A18015176001,15,6/25/2018,Rotifera,Polyarthra,0.59324067,,7/19/2018,Ashley Heins
A18015225008,15,8/13/2018,Rotifera,Asplanchna,2.190379053,,8/29/2018,Ashley Heins
A18015225008,15,8/13/2018,Rotifera,Brachionus,1.392573798,,8/29/2018,Ashley Heins
A18015225008,15,8/13/2018,Cladocera,Chydorus,2.730057964,,8/29/2018,Ashley Heins
A18015225008,15,8/13/2018,Copepoda,Cyclopoida,31.54925194,,8/29/2018,Ashley Heins
A18015225008,15,8/13/2018,Rotifera,Keratella.cochlearis,0.194749063,,8/29/2018,Ashley Heins
A18015225008,15,8/13/2018,Copepoda,Nauplii,9.688964901,,8/29/2018,Ashley Heins
A18015225008,15,8/13/2018,Rotifera,Polyarthra,0.804274297,,8/29/2018,Ashley Heins
A18015225008,15,8/13/2018,Rotifera,Trichocerca,0.538372589,,8/29/2018,Ashley Heins
A18016135007,16,5/15/2018,Cladocera,Alonella,0.675726645,,11/29/2018,Quin Shingai
A18016135007,16,5/15/2018,Cladocera,Chydorus,8.974297482,,11/29/2018,Quin Shingai
A18016135007,16,5/15/2018,Copepoda,Cyclopoida,78.99993611,,11/29/2018,Quin Shingai
A18016135007,16,5/15/2018,Cladocera,Daphnia,151.332353,,11/29/2018,Quin Shingai
A18016135007,16,5/15/2018,Rotifera,Keratella.cochlearis,0.415458594,,11/29/2018,Quin Shingai
A18016135007,16,5/15/2018,Copepoda,Nauplii,3.371898707,,11/29/2018,Quin Shingai
A18016135007,16,5/15/2018,Rotifera,Polyarthra,0.053062902,,11/29/2018,Quin Shingai
A18016177008,16,6/26/2018,Rotifera,Brachionus,0.00255081,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Copepoda,Calanoida,0.371209504,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Copepoda,Cyclopoida,1.149848546,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Rotifera,Keratella.cochlearis,0.039649552,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Rotifera,Keratella.quadrata,0.035861599,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Copepoda,Nauplii,0.114680164,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Rotifera,Polyarthra,0.012398798,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Rotifera,Pompholyx,0.007588219,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Rotifera,Synchaeta,0.001254282,,8/13/2018,Tyler Butts
A18016177008,16,6/26/2018,Rotifera,Trichocerca,0.015892165,,8/13/2018,Tyler Butts
A18016226001,16,8/14/2018,,,,4,9/28/2018,Ashley Heins
A18017155002,17,6/4/2018,Cladocera,Bosmina,51.67252047,,8/17/2018,Ashley Heins
A18017155002,17,6/4/2018,Rotifera,Brachionus,2.787978408,,8/17/2018,Ashley Heins
A18017155002,17,6/4/2018,Copepoda,Calanoida,5.200147904,,8/17/2018,Ashley Heins
A18017155002,17,6/4/2018,Copepoda,Cyclopoida,5.915991935,,8/17/2018,Ashley Heins
A18017155002,17,6/4/2018,Cladocera,Daphnia,3.427133049,,8/17/2018,Ashley Heins
A18017155002,17,6/4/2018,Rotifera,Filinia,0.041786039,,8/17/2018,Ashley Heins
A18017155002,17,6/4/2018,Rotifera,Keratella.cochlearis,1.148568148,,8/17/2018,Ashley Heins
A18017155002,17,6/4/2018,Copepoda,Nauplii,8.767004021,,8/17/2018,Ashley Heins
A18017204002,17,7/23/2018,Rotifera,Brachionus,8.680568271,,7/31/2018,Ashley Heins
A18017204002,17,7/23/2018,Copepoda,Cyclopoida,11.35408835,,7/31/2018,Ashley Heins
A18017204002,17,7/23/2018,Cladocera,Diaphanosoma,0.954986731,,7/31/2018,Ashley Heins
A18017204002,17,7/23/2018,Rotifera,Filinia,0.039902025,,7/31/2018,Ashley Heins
A18017204002,17,7/23/2018,Rotifera,Keratella.cochlearis,0.042059771,,7/31/2018,Ashley Heins
A18017204002,17,7/23/2018,Copepoda,Nauplii,4.222413208,,7/31/2018,Ashley Heins
A18017204002,17,7/23/2018,Rotifera,Polyarthra,0.086710576,,7/31/2018,Ashley Heins
A18017238007,17,8/26/2018,Rotifera,Asplanchna,0.011846355,,10/11/2018,Ashley Heins
A18017238007,17,8/26/2018,Rotifera,Brachionus,0.222173436,,10/11/2018,Ashley Heins
A18017238007,17,8/26/2018,Copepoda,Cyclopoida,4.865441499,,10/11/2018,Ashley Heins
A18017238007,17,8/26/2018,Cladocera,Diaphanosoma,0.320723058,,10/11/2018,Ashley Heins
A18017238007,17,8/26/2018,Rotifera,Filinia,0.025513543,,10/11/2018,Ashley Heins
A18017238007,17,8/26/2018,Rotifera,Keratella.cochlearis,0.002624459,,10/11/2018,Ashley Heins
A18017238007,17,8/26/2018,Copepoda,Nauplii,1.266779272,,10/11/2018,Ashley Heins
A18017238007,17,8/26/2018,Rotifera,Polyarthra,0.351095121,,10/11/2018,Ashley Heins
A18018169008,18,6/18/2018,Rotifera,Brachionus,0.585884747,,11/14/2018,Tyler Butts
A18018169008,18,6/18/2018,Rotifera,Filinia,0.553647989,,11/14/2018,Tyler Butts
A18018169008,18,6/18/2018,Rotifera,Keratella.cochlearis,7.194572164,,11/14/2018,Tyler Butts
A18018169008,18,6/18/2018,Copepoda,Nauplii,6.752422523,,11/14/2018,Tyler Butts
A18018169008,18,6/18/2018,Rotifera,Polyarthra,0.719619667,,11/14/2018,Tyler Butts
A18018169008,18,6/18/2018,Rotifera,Trichocerca,5.270003005,,11/14/2018,Tyler Butts
A18018218008,18,8/6/2018,Rotifera,Brachionus,1.694965133,,11/15/2018,Ashley Heins
A18018218008,18,8/6/2018,Copepoda,Cyclopoida,0.154120437,,11/15/2018,Ashley Heins
A18018218008,18,8/6/2018,Rotifera,Keratella.cochlearis,0.003763699,,11/15/2018,Ashley Heins
A18018218008,18,8/6/2018,Copepoda,Nauplii,0.074408404,,11/15/2018,Ashley Heins
A18018218008,18,8/6/2018,Rotifera,Polyarthra,0.260903188,,11/15/2018,Ashley Heins
A18018259007,18,9/16/2018,Cladocera,Bosmina,0.172695059,,11/14/2018,Ashley Heins
A18018259007,18,9/16/2018,Rotifera,Brachionus,0.158842077,,11/14/2018,Ashley Heins
A18018259007,18,9/16/2018,Rotifera,Conochilus,0.053268192,,11/14/2018,Ashley Heins
A18018259007,18,9/16/2018,Copepoda,Cyclopoida,0.522739807,,11/14/2018,Ashley Heins
A18018259007,18,9/16/2018,Cladocera,Daphnia,1.457235339,,11/14/2018,Ashley Heins
A18018259007,18,9/16/2018,Rotifera,Keratella.cochlearis,0.00601767,,11/14/2018,Ashley Heins
A18018259007,18,9/16/2018,Copepoda,Nauplii,0.745397799,,11/14/2018,Ashley Heins
A18018259007,18,9/16/2018,Rotifera,Polyarthra,0.056091989,,11/14/2018,Ashley Heins
A18018259007,18,9/16/2018,Rotifera,Pompholyx,0.009189942,,11/14/2018,Ashley Heins
A18019150001,19,5/30/2018,Cladocera,Bosmina,1.112155351,,8/17/2018,Ashley Heins
A18019150001,19,5/30/2018,Copepoda,Calanoida,120.2619141,,8/17/2018,Ashley Heins
A18019150001,19,5/30/2018,Cladocera,Chydorus,3.291688216,,8/17/2018,Ashley Heins
A18019150001,19,5/30/2018,Copepoda,Cyclopoida,2.207421944,,8/17/2018,Ashley Heins
A18019150001,19,5/30/2018,Cladocera,Daphnia,327.1434694,,8/17/2018,Ashley Heins
A18019150001,19,5/30/2018,Rotifera,Keratella.cochlearis,0.069723406,,8/17/2018,Ashley Heins
A18019150001,19,5/30/2018,Rotifera,Keratella.quadrata,0.658169097,,8/17/2018,Ashley Heins
A18019150001,19,5/30/2018,Copepoda,Nauplii,5.845549359,,8/17/2018,Ashley Heins
A18019150001,19,5/30/2018,Rotifera,Pompholyx,0.022046887,,8/17/2018,Ashley Heins
A18019198001,19,7/17/2018,Rotifera,Brachionus,0.050490861,,10/25/2018,Quin Shingai
A18019198001,19,7/17/2018,Copepoda,Calanoida,2.644467543,,10/25/2018,Quin Shingai
A18019198001,19,7/17/2018,Copepoda,Cyclopoida,7.325480977,,10/25/2018,Quin Shingai
A18019198001,19,7/17/2018,Cladocera,Diaphanosoma,0.950810971,,10/25/2018,Quin Shingai
A18019198001,19,7/17/2018,Rotifera,Filinia,0.016852483,,10/25/2018,Quin Shingai
A18019198001,19,7/17/2018,Rotifera,Keratella.cochlearis,0.006646933,,10/25/2018,Quin Shingai
A18019198001,19,7/17/2018,Copepoda,Nauplii,1.932486581,,10/25/2018,Quin Shingai
A18019198001,19,7/17/2018,Rotifera,Polyarthra,0.014227792,,10/25/2018,Quin Shingai
A18019198001,19,7/17/2018,Rotifera,Trichocerca,2.747868426,,10/25/2018,Quin Shingai
A18019246013,19,9/3/2018,Rotifera,Brachionus,0.018371816,,11/27/2018,Elena Sandry
A18019246013,19,9/3/2018,Copepoda,Calanoida,48.43914848,,11/27/2018,Elena Sandry
A18019246013,19,9/3/2018,Cladocera,Daphnia,23.2128357,,11/27/2018,Elena Sandry
A18019246013,19,9/3/2018,Cladocera,Diaphanosoma,2.386904949,,11/27/2018,Elena Sandry
A18019246013,19,9/3/2018,Rotifera,Keratella.cochlearis,0.074131581,,11/27/2018,Elena Sandry
A18019246013,19,9/3/2018,Copepoda,Nauplii,1.62745578,,11/27/2018,Elena Sandry
A18019246013,19,9/3/2018,Rotifera,Pompholyx,0.019376475,,11/27/2018,Elena Sandry
A18021169011,21,6/18/2018,Cladocera,Alonella,0.025813193,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Rotifera,Asplanchna,0.001816799,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Cladocera,Bosmina,0.145300159,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Rotifera,Brachionus,0.002965585,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Copepoda,Calanoida,0.596677662,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Cladocera,Chydorus,0.937283602,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Rotifera,Conochilus,0.025953689,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Copepoda,Cyclopoida,1.468703359,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Cladocera,Daphnia,37.49732416,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Rotifera,Keratella.cochlearis,0.019930808,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Copepoda,Nauplii,0.873813949,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Rotifera,Polyarthra,0.033318201,,11/15/2018,Ashley Heins
A18021169011,21,6/18/2018,Rotifera,Trichocerca,1.028253241,,11/15/2018,Ashley Heins
A18021218005,21,8/6/2018,Cladocera,Bosmina,0.021412192,,1/16/2019,Quin Shingai
A18021218005,21,8/6/2018,Rotifera,Brachionus,0.000423422,,1/16/2019,Quin Shingai
A18021218005,21,8/6/2018,Copepoda,Calanoida,0.074311506,,1/16/2019,Quin Shingai
A18021218005,21,8/6/2018,Cladocera,Chydorus,0.140684462,,1/16/2019,Quin Shingai
A18021218005,21,8/6/2018,Copepoda,Cyclopoida,0.271280328,,1/16/2019,Quin Shingai
A18021218005,21,8/6/2018,Cladocera,Daphnia,0.031825354,,1/16/2019,Quin Shingai
A18021218005,21,8/6/2018,Rotifera,Keratella.cochlearis,0.001311318,,1/16/2019,Quin Shingai
A18021218005,21,8/6/2018,Copepoda,Nauplii,0.002877598,,1/16/2019,Quin Shingai
A18021218005,21,8/6/2018,Rotifera,Pompholyx,0.000265181,,1/16/2019,Quin Shingai
A18021262002,21,9/19/2018,Cladocera,Bosmina,1.177198481,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Copepoda,Calanoida,1.971713576,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Cladocera,Chydorus,0.292213865,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Copepoda,Cyclopoida,2.735196244,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Cladocera,Daphnia,0.978545168,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Cladocera,Diaphanosoma,6.709765483,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Rotifera,Keratella.cochlearis,0.016023537,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Copepoda,Nauplii,0.137579164,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Rotifera,Polyarthra,0.058988939,,1/9/2019,Ashley Heins
A18021262002,21,9/19/2018,Rotifera,Trichocerca,0.166541135,,1/9/2019,Ashley Heins
A18022155007,22,6/4/2018,Copepoda,Cyclopoida,23.18743995,,11/14/2018,Tyler Butts
A18022155007,22,6/4/2018,Cladocera,Daphnia,10.86075669,,11/14/2018,Tyler Butts
A18022155007,22,6/4/2018,Rotifera,Keratella.cochlearis,0.867575769,,11/14/2018,Tyler Butts
A18022155007,22,6/4/2018,Copepoda,Nauplii,5.190787576,,11/14/2018,Tyler Butts
A18022206001,22,7/25/2018,Rotifera,Brachionus,0.927588417,,8/30/2018,Tyler Butts
A18022206001,22,7/25/2018,Rotifera,Conochilus,0.144537406,,8/30/2018,Tyler Butts
A18022206001,22,7/25/2018,Copepoda,Cyclopoida,6.71839903,,8/30/2018,Tyler Butts
A18022206001,22,7/25/2018,Rotifera,Filinia,0.055191325,,8/30/2018,Tyler Butts
A18022206001,22,7/25/2018,Rotifera,Keratella.cochlearis,0.007967871,,8/30/2018,Tyler Butts
A18022206001,22,7/25/2018,Copepoda,Nauplii,1.681107546,,8/30/2018,Tyler Butts
A18022206001,22,7/25/2018,Rotifera,Polyarthra,0.306109467,,8/30/2018,Tyler Butts
A18022206001,22,7/25/2018,Rotifera,Pompholyx,0.020904619,,8/30/2018,Tyler Butts
A18022206001,22,7/25/2018,Rotifera,Synchaeta,0.007563245,,8/30/2018,Tyler Butts
A18022238008,22,8/26/2018,Rotifera,Brachionus,0.016487108,,10/19/2018,Ashley Heins
A18022238008,22,8/26/2018,Copepoda,Calanoida,0.762230092,,10/19/2018,Ashley Heins
A18022238008,22,8/26/2018,Copepoda,Cyclopoida,1.876908192,,10/19/2018,Ashley Heins
A18022238008,22,8/26/2018,Copepoda,Nauplii,2.23249918,,10/19/2018,Ashley Heins
A18022238008,22,8/26/2018,Rotifera,Polyarthra,0.032434824,,10/19/2018,Ashley Heins
A18024135010,24,5/15/2018,Rotifera,Asplanchna,1.040380594,,11/2/2018,Quin Shingai
A18024135010,24,5/15/2018,Cladocera,Bosmina,1.03024897,,11/2/2018,Quin Shingai
A18024135010,24,5/15/2018,Copepoda,Calanoida,24.77130096,,11/2/2018,Quin Shingai
A18024135010,24,5/15/2018,Cladocera,Chydorus,1.49584505,,11/2/2018,Quin Shingai
A18024135010,24,5/15/2018,Copepoda,Cyclopoida,26.87493775,,11/2/2018,Quin Shingai
A18024135010,24,5/15/2018,Cladocera,Daphnia,148.5990214,,11/2/2018,Quin Shingai
A18024135010,24,5/15/2018,Rotifera,Keratella.cochlearis,0.617606512,,11/2/2018,Quin Shingai
A18024135010,24,5/15/2018,Copepoda,Nauplii,2.038997285,,11/2/2018,Quin Shingai
A18024176014,24,6/25/2018,Rotifera,Keratella.cochlearis,0.832499501,,10/8/2018,Tyler Butts
A18024176014,24,6/25/2018,Rotifera,Keratella.quadrata,0.29421024,,10/8/2018,Tyler Butts
A18024176014,24,6/25/2018,Copepoda,Nauplii,16.25800499,,10/8/2018,Tyler Butts
A18024176014,24,6/25/2018,Rotifera,Polyarthra,0.354226056,,10/8/2018,Tyler Butts
A18024176014,24,6/25/2018,Rotifera,Pompholyx,0.036423556,,10/8/2018,Tyler Butts
A18024176014,24,6/25/2018,Rotifera,Trichocerca,1.743580391,,10/8/2018,Tyler Butts
A18024225005,24,8/13/2018,Rotifera,Brachionus,2.229014222,,9/14/2018,Ashley Heins
A18024225005,24,8/13/2018,Copepoda,Calanoida,16.97391399,,9/14/2018,Ashley Heins
A18024225005,24,8/13/2018,Cladocera,Chydorus,3.313870362,,9/14/2018,Ashley Heins
A18024225005,24,8/13/2018,Copepoda,Cyclopoida,168.2332712,,9/14/2018,Ashley Heins
A18024225005,24,8/13/2018,Rotifera,Keratella.cochlearis,0.071528445,,9/14/2018,Ashley Heins
A18024225005,24,8/13/2018,Copepoda,Nauplii,11.21619258,,9/14/2018,Ashley Heins
A18024225005,24,8/13/2018,Rotifera,Polyarthra,0.240825861,,9/14/2018,Ashley Heins
A18024225005,24,8/13/2018,Rotifera,Pompholyx,0.021398731,,9/14/2018,Ashley Heins
A18025169010,25,6/18/2018,Copepoda,Calanoida,54.785469,,1/15/2019,Quin Shingai
A18025169010,25,6/18/2018,Copepoda,Cyclopoida,11.17483182,,1/15/2019,Quin Shingai
A18025169010,25,6/18/2018,Cladocera,Daphnia,219.6017625,,1/15/2019,Quin Shingai
A18025169010,25,6/18/2018,Rotifera,Keratella.cochlearis,0.131248651,,1/15/2019,Quin Shingai
A18025169010,25,6/18/2018,Copepoda,Nauplii,3.355109567,,1/15/2019,Quin Shingai
A18025197001,25,7/16/2018,Rotifera,Brachionus,0.243879958,,9/28/2018,Ashley Heins
A18025197001,25,7/16/2018,Copepoda,Cyclopoida,10.84311076,,9/28/2018,Ashley Heins
A18025197001,25,7/16/2018,Rotifera,Filinia,0.031845025,,9/28/2018,Ashley Heins
A18025197001,25,7/16/2018,Rotifera,Keratella.cochlearis,0.007636029,,9/28/2018,Ashley Heins
A18025197001,25,7/16/2018,Copepoda,Nauplii,4.220738553,,9/28/2018,Ashley Heins
A18025197001,25,7/16/2018,Rotifera,Polyarthra,0.975074181,,9/28/2018,Ashley Heins
A18025262001,25,9/19/2018,Cladocera,Ceriodaphnia,2.885504612,,12/5/2018,Elena Sandry
A18025262001,25,9/19/2018,Copepoda,Cyclopoida,52.30689179,,12/5/2018,Elena Sandry
A18025262001,25,9/19/2018,Cladocera,Daphnia,76.48399973,,12/5/2018,Elena Sandry
A18025262001,25,9/19/2018,Rotifera,Filinia,0.02081218,,12/5/2018,Elena Sandry
A18025262001,25,9/19/2018,Rotifera,Keratella.cochlearis,0.124565642,,12/5/2018,Elena Sandry
A18025262001,25,9/19/2018,Copepoda,Nauplii,0.869659583,,12/5/2018,Elena Sandry
A18025262001,25,9/19/2018,Rotifera,Polyarthra,0.372132445,,12/5/2018,Elena Sandry
A18025262001,25,9/19/2018,Rotifera,Trichocerca,11.79518154,,12/5/2018,Elena Sandry
A18028134007,28,5/14/2018,Rotifera,Brachionus,0.128468766,,10/11/2018,Ashley Heins
A18028134007,28,5/14/2018,Rotifera,Filinia,0.016391799,,10/11/2018,Ashley Heins
A18028134007,28,5/14/2018,Rotifera,Keratella.cochlearis,0.003123458,,10/11/2018,Ashley Heins
A18028134007,28,5/14/2018,Rotifera,Polyarthra,0.051996252,,10/11/2018,Ashley Heins
A18028134007,28,5/14/2018,Rotifera,Synchaeta,0.319043687,,10/11/2018,Ashley Heins
A18028176007,28,6/25/2018,Rotifera,Asplanchnopus,0.036355732,,7/20/2018,Ashley Heins
A18028176007,28,6/25/2018,Rotifera,Brachionus,0.743261749,,7/20/2018,Ashley Heins
A18028176007,28,6/25/2018,Rotifera,Filinia,0.032918808,,7/20/2018,Ashley Heins
A18028176007,28,6/25/2018,Rotifera,Gastropus,0.115680512,,7/20/2018,Ashley Heins
A18028176007,28,6/25/2018,Rotifera,Keratella.cochlearis,0.002146194,,7/20/2018,Ashley Heins
A18028176007,28,6/25/2018,Rotifera,Polyarthra,0.070120641,,7/20/2018,Ashley Heins
A18028176007,28,6/25/2018,Rotifera,Synchaeta,0.014097138,,7/20/2018,Ashley Heins
A18028176007,28,6/25/2018,Rotifera,Trichocerca,0.027707333,,7/20/2018,Ashley Heins
A18028226008,28,8/14/2018,Rotifera,Asplanchna,0.717547055,,11/30/2018,Emma Califf
A18028226008,28,8/14/2018,Rotifera,Brachionus,3.174704976,,11/30/2018,Emma Califf
A18028226008,28,8/14/2018,Rotifera,Hexarthra,0.130951388,,11/30/2018,Emma Califf
A18028226008,28,8/14/2018,Rotifera,Keratella.cochlearis,0.003609693,,11/30/2018,Emma Califf
A18028226008,28,8/14/2018,Rotifera,Polyarthra,0.065266337,,11/30/2018,Emma Califf
A18029162009,29,6/11/2018,Cladocera,Bosmina,0.205074868,,6/21/2018,Ashley Heins
